# Magnus solar model B23-GS98
#
# Reference:  Y. Herrera and A. Serenelli, "Standard Solar Models B23 / SF-III", Zenodo, v1.2 (2023), doi:10.5281/zenodo.10822316; solar composition Grevesse & Sauval (1998), Space Sci. Rev., 85, 161
# Source:     https://zenodo.org/records/10822316/files/SolarModels_ICE2023_v1.2.zip
# Original:   SolarModels/struct+nu_SF3_GS98.dat
# Retrieved:  2026-09-23
# SHA-256:    382037d76ed35c9b50a4094d3ada3c90284af025c3235b49cda9d932699f87d0 (of SolarModels_ICE2023_v1.2.zip)
# Terms:      Creative Commons Attribution 4.0 International (CC-BY-4.0).
# Modified:   columns extracted only -- radius [R_sun], log10_rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: log10_rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#    #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
#
# r_over_r_sun  log10_rho_g_per_cm3  x_hydrogen
2.460e-01  1.33845e+00  7.01260e-01
2.465e-01  1.33615e+00  7.01363e-01
2.470e-01  1.33385e+00  7.01466e-01
2.475e-01  1.33154e+00  7.01567e-01
2.480e-01  1.32924e+00  7.01667e-01
2.485e-01  1.32693e+00  7.01765e-01
2.490e-01  1.32462e+00  7.01863e-01
2.495e-01  1.32230e+00  7.01959e-01
2.500e-01  1.31999e+00  7.02054e-01
2.505e-01  1.31768e+00  7.02147e-01
2.510e-01  1.31536e+00  7.02240e-01
2.515e-01  1.31304e+00  7.02331e-01
2.520e-01  1.31072e+00  7.02421e-01
2.525e-01  1.30840e+00  7.02510e-01
2.530e-01  1.30608e+00  7.02598e-01
2.535e-01  1.30375e+00  7.02685e-01
2.540e-01  1.30142e+00  7.02771e-01
2.545e-01  1.29910e+00  7.02857e-01
2.550e-01  1.29677e+00  7.02941e-01
2.555e-01  1.29444e+00  7.03024e-01
2.560e-01  1.29211e+00  7.03107e-01
2.565e-01  1.28978e+00  7.03188e-01
2.570e-01  1.28745e+00  7.03269e-01
2.575e-01  1.28511e+00  7.03348e-01
2.580e-01  1.28278e+00  7.03427e-01
2.585e-01  1.28044e+00  7.03505e-01
2.590e-01  1.27810e+00  7.03581e-01
2.595e-01  1.27576e+00  7.03657e-01
2.600e-01  1.27342e+00  7.03731e-01
2.605e-01  1.27107e+00  7.03804e-01
2.610e-01  1.26873e+00  7.03877e-01
2.615e-01  1.26638e+00  7.03948e-01
2.620e-01  1.26403e+00  7.04019e-01
2.625e-01  1.26168e+00  7.04089e-01
2.630e-01  1.25933e+00  7.04159e-01
2.635e-01  1.25698e+00  7.04229e-01
2.640e-01  1.25463e+00  7.04298e-01
2.645e-01  1.25227e+00  7.04366e-01
2.650e-01  1.24991e+00  7.04434e-01
2.655e-01  1.24756e+00  7.04501e-01
2.660e-01  1.24520e+00  7.04568e-01
2.665e-01  1.24284e+00  7.04633e-01
2.670e-01  1.24048e+00  7.04698e-01
2.675e-01  1.23811e+00  7.04763e-01
2.680e-01  1.23575e+00  7.04827e-01
2.685e-01  1.23339e+00  7.04890e-01
2.690e-01  1.23102e+00  7.04953e-01
2.695e-01  1.22866e+00  7.05016e-01
2.700e-01  1.22629e+00  7.05078e-01
2.705e-01  1.22392e+00  7.05140e-01
2.710e-01  1.22155e+00  7.05202e-01
2.715e-01  1.21917e+00  7.05263e-01
2.720e-01  1.21680e+00  7.05324e-01
2.725e-01  1.21443e+00  7.05384e-01
2.730e-01  1.21205e+00  7.05444e-01
2.735e-01  1.20967e+00  7.05502e-01
2.740e-01  1.20729e+00  7.05561e-01
2.745e-01  1.20491e+00  7.05619e-01
2.750e-01  1.20253e+00  7.05677e-01
2.755e-01  1.20015e+00  7.05735e-01
2.760e-01  1.19777e+00  7.05792e-01
2.765e-01  1.19538e+00  7.05850e-01
2.770e-01  1.19300e+00  7.05908e-01
2.775e-01  1.19061e+00  7.05966e-01
2.780e-01  1.18822e+00  7.06024e-01
2.785e-01  1.18583e+00  7.06082e-01
2.790e-01  1.18344e+00  7.06140e-01
2.795e-01  1.18104e+00  7.06197e-01
2.800e-01  1.17865e+00  7.06254e-01
2.805e-01  1.17626e+00  7.06310e-01
2.810e-01  1.17386e+00  7.06367e-01
2.815e-01  1.17146e+00  7.06423e-01
2.820e-01  1.16907e+00  7.06479e-01
2.825e-01  1.16667e+00  7.06535e-01
2.830e-01  1.16427e+00  7.06591e-01
2.835e-01  1.16187e+00  7.06647e-01
2.840e-01  1.15947e+00  7.06703e-01
2.845e-01  1.15707e+00  7.06759e-01
2.850e-01  1.15467e+00  7.06816e-01
2.855e-01  1.15227e+00  7.06872e-01
2.860e-01  1.14986e+00  7.06928e-01
2.865e-01  1.14746e+00  7.06983e-01
2.870e-01  1.14505e+00  7.07038e-01
2.875e-01  1.14264e+00  7.07093e-01
2.880e-01  1.14023e+00  7.07147e-01
2.885e-01  1.13782e+00  7.07201e-01
2.890e-01  1.13541e+00  7.07255e-01
2.895e-01  1.13299e+00  7.07308e-01
2.900e-01  1.13058e+00  7.07362e-01
2.905e-01  1.12816e+00  7.07415e-01
2.910e-01  1.12575e+00  7.07468e-01
2.915e-01  1.12333e+00  7.07521e-01
2.920e-01  1.12092e+00  7.07573e-01
2.925e-01  1.11850e+00  7.07626e-01
2.930e-01  1.11608e+00  7.07678e-01
2.935e-01  1.11366e+00  7.07730e-01
2.940e-01  1.11124e+00  7.07782e-01
2.945e-01  1.10882e+00  7.07834e-01
2.950e-01  1.10640e+00  7.07886e-01
2.955e-01  1.10398e+00  7.07937e-01
2.960e-01  1.10155e+00  7.07988e-01
2.965e-01  1.09913e+00  7.08040e-01
2.970e-01  1.09671e+00  7.08091e-01
2.975e-01  1.09428e+00  7.08142e-01
2.980e-01  1.09186e+00  7.08193e-01
2.985e-01  1.08943e+00  7.08244e-01
2.990e-01  1.08700e+00  7.08295e-01
2.995e-01  1.08457e+00  7.08345e-01
3.000e-01  1.08215e+00  7.08395e-01
3.005e-01  1.07972e+00  7.08444e-01
3.010e-01  1.07729e+00  7.08493e-01
3.015e-01  1.07486e+00  7.08541e-01
3.020e-01  1.07243e+00  7.08589e-01
3.025e-01  1.07000e+00  7.08636e-01
3.030e-01  1.06756e+00  7.08683e-01
3.035e-01  1.06513e+00  7.08730e-01
3.040e-01  1.06270e+00  7.08777e-01
3.045e-01  1.06026e+00  7.08823e-01
3.050e-01  1.05783e+00  7.08869e-01
3.055e-01  1.05539e+00  7.08914e-01
3.060e-01  1.05296e+00  7.08960e-01
3.065e-01  1.05052e+00  7.09005e-01
3.070e-01  1.04809e+00  7.09050e-01
3.075e-01  1.04565e+00  7.09095e-01
3.080e-01  1.04321e+00  7.09140e-01
3.085e-01  1.04078e+00  7.09185e-01
3.090e-01  1.03834e+00  7.09229e-01
3.095e-01  1.03590e+00  7.09273e-01
3.100e-01  1.03346e+00  7.09316e-01
3.105e-01  1.03102e+00  7.09359e-01
3.110e-01  1.02858e+00  7.09402e-01
3.115e-01  1.02614e+00  7.09444e-01
3.120e-01  1.02370e+00  7.09485e-01
3.125e-01  1.02126e+00  7.09525e-01
3.130e-01  1.01882e+00  7.09565e-01
3.135e-01  1.01638e+00  7.09604e-01
3.140e-01  1.01394e+00  7.09642e-01
3.145e-01  1.01150e+00  7.09681e-01
3.150e-01  1.00906e+00  7.09719e-01
3.155e-01  1.00662e+00  7.09756e-01
3.160e-01  1.00418e+00  7.09794e-01
3.165e-01  1.00173e+00  7.09832e-01
3.170e-01  9.99290e-01  7.09869e-01
3.175e-01  9.96846e-01  7.09907e-01
3.180e-01  9.94401e-01  7.09945e-01
3.185e-01  9.91956e-01  7.09984e-01
3.190e-01  9.89510e-01  7.10022e-01
3.195e-01  9.87064e-01  7.10060e-01
3.200e-01  9.84617e-01  7.10098e-01
3.205e-01  9.82171e-01  7.10135e-01
3.210e-01  9.79724e-01  7.10173e-01
3.215e-01  9.77278e-01  7.10209e-01
3.220e-01  9.74832e-01  7.10245e-01
3.225e-01  9.72385e-01  7.10281e-01
3.230e-01  9.69939e-01  7.10317e-01
3.235e-01  9.67492e-01  7.10352e-01
3.240e-01  9.65045e-01  7.10387e-01
3.245e-01  9.62598e-01  7.10422e-01
3.250e-01  9.60151e-01  7.10456e-01
3.255e-01  9.57703e-01  7.10490e-01
3.260e-01  9.55256e-01  7.10524e-01
3.265e-01  9.52808e-01  7.10558e-01
3.270e-01  9.50359e-01  7.10592e-01
3.275e-01  9.47911e-01  7.10625e-01
3.280e-01  9.45463e-01  7.10659e-01
3.285e-01  9.43014e-01  7.10692e-01
3.290e-01  9.40566e-01  7.10725e-01
3.295e-01  9.38117e-01  7.10757e-01
3.300e-01  9.35669e-01  7.10789e-01
3.305e-01  9.33220e-01  7.10821e-01
3.310e-01  9.30772e-01  7.10852e-01
3.315e-01  9.28323e-01  7.10882e-01
3.320e-01  9.25875e-01  7.10913e-01
3.325e-01  9.23427e-01  7.10943e-01
3.330e-01  9.20978e-01  7.10973e-01
3.335e-01  9.18530e-01  7.11002e-01
3.340e-01  9.16082e-01  7.11031e-01
3.345e-01  9.13634e-01  7.11060e-01
3.350e-01  9.11186e-01  7.11089e-01
3.355e-01  9.08738e-01  7.11117e-01
3.360e-01  9.06290e-01  7.11146e-01
3.365e-01  9.03842e-01  7.11174e-01
3.370e-01  9.01393e-01  7.11203e-01
3.375e-01  8.98945e-01  7.11231e-01
3.380e-01  8.96497e-01  7.11259e-01
3.385e-01  8.94048e-01  7.11287e-01
3.390e-01  8.91599e-01  7.11316e-01
3.395e-01  8.89151e-01  7.11344e-01
3.400e-01  8.86702e-01  7.11372e-01
3.405e-01  8.84253e-01  7.11400e-01
3.410e-01  8.81804e-01  7.11428e-01
3.415e-01  8.79356e-01  7.11456e-01
3.420e-01  8.76908e-01  7.11484e-01
3.425e-01  8.74459e-01  7.11511e-01
3.430e-01  8.72011e-01  7.11538e-01
3.435e-01  8.69563e-01  7.11565e-01
3.440e-01  8.67116e-01  7.11592e-01
3.445e-01  8.64668e-01  7.11619e-01
3.450e-01  8.62221e-01  7.11645e-01
3.455e-01  8.59773e-01  7.11671e-01
3.460e-01  8.57326e-01  7.11697e-01
3.465e-01  8.54879e-01  7.11722e-01
3.470e-01  8.52432e-01  7.11748e-01
3.475e-01  8.49986e-01  7.11773e-01
3.480e-01  8.47540e-01  7.11797e-01
3.485e-01  8.45094e-01  7.11822e-01
3.490e-01  8.42648e-01  7.11846e-01
3.495e-01  8.40203e-01  7.11871e-01
3.500e-01  8.37757e-01  7.11895e-01
3.505e-01  8.35312e-01  7.11919e-01
3.510e-01  8.32867e-01  7.11942e-01
3.515e-01  8.30422e-01  7.11966e-01
3.520e-01  8.27978e-01  7.11990e-01
3.525e-01  8.25533e-01  7.12013e-01
3.530e-01  8.23089e-01  7.12037e-01
3.535e-01  8.20645e-01  7.12060e-01
3.540e-01  8.18201e-01  7.12084e-01
3.545e-01  8.15757e-01  7.12107e-01
3.550e-01  8.13313e-01  7.12130e-01
3.555e-01  8.10870e-01  7.12153e-01
3.560e-01  8.08428e-01  7.12176e-01
3.565e-01  8.05986e-01  7.12199e-01
3.570e-01  8.03544e-01  7.12222e-01
3.575e-01  8.01103e-01  7.12245e-01
3.580e-01  7.98662e-01  7.12267e-01
3.585e-01  7.96221e-01  7.12290e-01
3.590e-01  7.93780e-01  7.12312e-01
3.595e-01  7.91340e-01  7.12335e-01
3.600e-01  7.88899e-01  7.12357e-01
3.605e-01  7.86459e-01  7.12379e-01
3.610e-01  7.84019e-01  7.12401e-01
3.615e-01  7.81580e-01  7.12422e-01
3.620e-01  7.79141e-01  7.12444e-01
3.625e-01  7.76702e-01  7.12465e-01
3.630e-01  7.74264e-01  7.12486e-01
3.635e-01  7.71826e-01  7.12506e-01
3.640e-01  7.69389e-01  7.12526e-01
3.645e-01  7.66952e-01  7.12546e-01
3.650e-01  7.64516e-01  7.12566e-01
3.655e-01  7.62081e-01  7.12585e-01
3.660e-01  7.59646e-01  7.12605e-01
3.665e-01  7.57211e-01  7.12624e-01
3.670e-01  7.54777e-01  7.12644e-01
3.675e-01  7.52343e-01  7.12664e-01
3.680e-01  7.49909e-01  7.12684e-01
3.685e-01  7.47476e-01  7.12704e-01
3.690e-01  7.45043e-01  7.12725e-01
3.695e-01  7.42610e-01  7.12746e-01
3.700e-01  7.40177e-01  7.12767e-01
3.705e-01  7.37746e-01  7.12788e-01
3.710e-01  7.35314e-01  7.12809e-01
3.715e-01  7.32883e-01  7.12829e-01
3.720e-01  7.30453e-01  7.12849e-01
3.725e-01  7.28023e-01  7.12868e-01
3.730e-01  7.25593e-01  7.12887e-01
3.735e-01  7.23165e-01  7.12906e-01
3.740e-01  7.20736e-01  7.12925e-01
3.745e-01  7.18308e-01  7.12943e-01
3.750e-01  7.15881e-01  7.12962e-01
3.755e-01  7.13454e-01  7.12980e-01
3.760e-01  7.11027e-01  7.12999e-01
3.765e-01  7.08601e-01  7.13018e-01
3.770e-01  7.06175e-01  7.13036e-01
3.775e-01  7.03750e-01  7.13055e-01
3.780e-01  7.01326e-01  7.13074e-01
3.785e-01  6.98901e-01  7.13093e-01
3.790e-01  6.96478e-01  7.13112e-01
3.795e-01  6.94054e-01  7.13131e-01
3.800e-01  6.91632e-01  7.13150e-01
3.805e-01  6.89210e-01  7.13169e-01
3.810e-01  6.86788e-01  7.13188e-01
3.815e-01  6.84367e-01  7.13207e-01
3.820e-01  6.81946e-01  7.13225e-01
3.825e-01  6.79526e-01  7.13243e-01
3.830e-01  6.77107e-01  7.13261e-01
3.835e-01  6.74688e-01  7.13279e-01
3.840e-01  6.72270e-01  7.13297e-01
3.845e-01  6.69853e-01  7.13315e-01
3.850e-01  6.67436e-01  7.13332e-01
3.855e-01  6.65020e-01  7.13349e-01
3.860e-01  6.62604e-01  7.13367e-01
3.865e-01  6.60189e-01  7.13384e-01
3.870e-01  6.57775e-01  7.13401e-01
3.875e-01  6.55362e-01  7.13418e-01
3.880e-01  6.52949e-01  7.13435e-01
3.885e-01  6.50536e-01  7.13452e-01
3.890e-01  6.48125e-01  7.13469e-01
3.895e-01  6.45714e-01  7.13486e-01
3.900e-01  6.43303e-01  7.13502e-01
3.905e-01  6.40894e-01  7.13519e-01
3.910e-01  6.38484e-01  7.13536e-01
3.915e-01  6.36076e-01  7.13553e-01
3.920e-01  6.33668e-01  7.13570e-01
3.925e-01  6.31260e-01  7.13587e-01
3.930e-01  6.28853e-01  7.13604e-01
3.935e-01  6.26447e-01  7.13621e-01
3.940e-01  6.24041e-01  7.13638e-01
3.945e-01  6.21636e-01  7.13655e-01
3.950e-01  6.19231e-01  7.13672e-01
3.955e-01  6.16827e-01  7.13689e-01
3.960e-01  6.14423e-01  7.13706e-01
3.965e-01  6.12020e-01  7.13723e-01
3.970e-01  6.09617e-01  7.13740e-01
3.975e-01  6.07216e-01  7.13757e-01
3.980e-01  6.04815e-01  7.13774e-01
3.985e-01  6.02414e-01  7.13790e-01
3.990e-01  6.00015e-01  7.13806e-01
3.995e-01  5.97617e-01  7.13823e-01
4.000e-01  5.95219e-01  7.13839e-01
4.005e-01  5.92823e-01  7.13854e-01
4.010e-01  5.90427e-01  7.13870e-01
4.015e-01  5.88032e-01  7.13885e-01
4.020e-01  5.85638e-01  7.13900e-01
4.025e-01  5.83245e-01  7.13915e-01
4.030e-01  5.80853e-01  7.13930e-01
4.035e-01  5.78462e-01  7.13945e-01
4.040e-01  5.76071e-01  7.13960e-01
4.045e-01  5.73682e-01  7.13974e-01
4.050e-01  5.71293e-01  7.13989e-01
4.055e-01  5.68904e-01  7.14004e-01
4.060e-01  5.66516e-01  7.14019e-01
4.065e-01  5.64128e-01  7.14034e-01
4.070e-01  5.61741e-01  7.14050e-01
4.075e-01  5.59354e-01  7.14066e-01
4.080e-01  5.56967e-01  7.14082e-01
4.085e-01  5.54581e-01  7.14098e-01
4.090e-01  5.52195e-01  7.14115e-01
4.095e-01  5.49810e-01  7.14131e-01
4.100e-01  5.47426e-01  7.14147e-01
4.105e-01  5.45043e-01  7.14163e-01
4.110e-01  5.42662e-01  7.14179e-01
4.115e-01  5.40282e-01  7.14194e-01
4.120e-01  5.37903e-01  7.14209e-01
4.125e-01  5.35524e-01  7.14224e-01
4.130e-01  5.33146e-01  7.14239e-01
4.135e-01  5.30769e-01  7.14254e-01
4.140e-01  5.28393e-01  7.14269e-01
4.145e-01  5.26017e-01  7.14285e-01
4.150e-01  5.23641e-01  7.14300e-01
4.155e-01  5.21265e-01  7.14316e-01
4.160e-01  5.18891e-01  7.14331e-01
4.165e-01  5.16517e-01  7.14347e-01
4.170e-01  5.14144e-01  7.14362e-01
4.175e-01  5.11772e-01  7.14377e-01
4.180e-01  5.09401e-01  7.14393e-01
4.185e-01  5.07031e-01  7.14408e-01
4.190e-01  5.04662e-01  7.14423e-01
4.195e-01  5.02294e-01  7.14438e-01
4.200e-01  4.99926e-01  7.14453e-01
4.205e-01  4.97560e-01  7.14467e-01
4.210e-01  4.95195e-01  7.14481e-01
4.215e-01  4.92830e-01  7.14495e-01
4.220e-01  4.90467e-01  7.14509e-01
4.225e-01  4.88104e-01  7.14523e-01
4.230e-01  4.85742e-01  7.14537e-01
4.235e-01  4.83381e-01  7.14550e-01
4.240e-01  4.81021e-01  7.14564e-01
4.245e-01  4.78662e-01  7.14578e-01
4.250e-01  4.76303e-01  7.14591e-01
4.255e-01  4.73945e-01  7.14605e-01
4.260e-01  4.71588e-01  7.14620e-01
4.265e-01  4.69232e-01  7.14634e-01
4.270e-01  4.66877e-01  7.14648e-01
4.275e-01  4.64522e-01  7.14663e-01
4.280e-01  4.62168e-01  7.14677e-01
4.285e-01  4.59815e-01  7.14692e-01
4.290e-01  4.57462e-01  7.14707e-01
4.295e-01  4.55110e-01  7.14722e-01
4.300e-01  4.52758e-01  7.14736e-01
4.305e-01  4.50407e-01  7.14751e-01
4.310e-01  4.48058e-01  7.14766e-01
4.315e-01  4.45709e-01  7.14780e-01
4.320e-01  4.43361e-01  7.14795e-01
4.325e-01  4.41014e-01  7.14809e-01
4.330e-01  4.38669e-01  7.14823e-01
4.335e-01  4.36324e-01  7.14837e-01
4.340e-01  4.33981e-01  7.14851e-01
4.345e-01  4.31639e-01  7.14865e-01
4.350e-01  4.29297e-01  7.14879e-01
4.355e-01  4.26956e-01  7.14893e-01
4.360e-01  4.24615e-01  7.14907e-01
4.365e-01  4.22275e-01  7.14922e-01
4.370e-01  4.19936e-01  7.14936e-01
4.375e-01  4.17597e-01  7.14951e-01
4.380e-01  4.15259e-01  7.14965e-01
4.385e-01  4.12923e-01  7.14979e-01
4.390e-01  4.10588e-01  7.14993e-01
4.395e-01  4.08254e-01  7.15007e-01
4.400e-01  4.05921e-01  7.15021e-01
4.405e-01  4.03589e-01  7.15034e-01
4.410e-01  4.01258e-01  7.15048e-01
4.415e-01  3.98927e-01  7.15062e-01
4.420e-01  3.96598e-01  7.15075e-01
4.425e-01  3.94269e-01  7.15089e-01
4.430e-01  3.91942e-01  7.15103e-01
4.435e-01  3.89614e-01  7.15117e-01
4.440e-01  3.87288e-01  7.15131e-01
4.445e-01  3.84962e-01  7.15145e-01
4.450e-01  3.82637e-01  7.15159e-01
4.455e-01  3.80313e-01  7.15173e-01
4.460e-01  3.77990e-01  7.15187e-01
4.465e-01  3.75668e-01  7.15200e-01
4.470e-01  3.73347e-01  7.15214e-01
4.475e-01  3.71026e-01  7.15228e-01
4.480e-01  3.68707e-01  7.15241e-01
4.485e-01  3.66389e-01  7.15255e-01
4.490e-01  3.64072e-01  7.15268e-01
4.495e-01  3.61756e-01  7.15281e-01
4.500e-01  3.59442e-01  7.15294e-01
4.505e-01  3.57128e-01  7.15307e-01
4.510e-01  3.54815e-01  7.15320e-01
4.515e-01  3.52503e-01  7.15333e-01
4.520e-01  3.50192e-01  7.15346e-01
4.525e-01  3.47883e-01  7.15359e-01
4.530e-01  3.45573e-01  7.15372e-01
4.535e-01  3.43265e-01  7.15385e-01
4.540e-01  3.40957e-01  7.15398e-01
4.545e-01  3.38651e-01  7.15411e-01
4.550e-01  3.36345e-01  7.15424e-01
4.555e-01  3.34040e-01  7.15438e-01
4.560e-01  3.31736e-01  7.15451e-01
4.565e-01  3.29432e-01  7.15465e-01
4.570e-01  3.27130e-01  7.15478e-01
4.575e-01  3.24829e-01  7.15492e-01
4.580e-01  3.22528e-01  7.15505e-01
4.585e-01  3.20228e-01  7.15519e-01
4.590e-01  3.17930e-01  7.15533e-01
4.595e-01  3.15632e-01  7.15546e-01
4.600e-01  3.13335e-01  7.15559e-01
4.605e-01  3.11038e-01  7.15573e-01
4.610e-01  3.08743e-01  7.15586e-01
4.615e-01  3.06448e-01  7.15599e-01
4.620e-01  3.04155e-01  7.15611e-01
4.625e-01  3.01862e-01  7.15624e-01
4.630e-01  2.99571e-01  7.15637e-01
4.635e-01  2.97280e-01  7.15650e-01
4.640e-01  2.94991e-01  7.15662e-01
4.645e-01  2.92703e-01  7.15675e-01
4.650e-01  2.90416e-01  7.15687e-01
4.655e-01  2.88130e-01  7.15700e-01
4.660e-01  2.85845e-01  7.15713e-01
4.665e-01  2.83561e-01  7.15725e-01
4.670e-01  2.81278e-01  7.15738e-01
4.675e-01  2.78996e-01  7.15751e-01
4.680e-01  2.76715e-01  7.15763e-01
4.685e-01  2.74434e-01  7.15776e-01
4.690e-01  2.72154e-01  7.15789e-01
4.695e-01  2.69875e-01  7.15802e-01
4.700e-01  2.67597e-01  7.15815e-01
4.705e-01  2.65320e-01  7.15828e-01
4.710e-01  2.63044e-01  7.15841e-01
4.715e-01  2.60770e-01  7.15854e-01
4.720e-01  2.58496e-01  7.15866e-01
4.725e-01  2.56223e-01  7.15879e-01
4.730e-01  2.53951e-01  7.15891e-01
4.735e-01  2.51681e-01  7.15903e-01
4.740e-01  2.49411e-01  7.15916e-01
4.745e-01  2.47143e-01  7.15928e-01
4.750e-01  2.44875e-01  7.15940e-01
4.755e-01  2.42608e-01  7.15952e-01
4.760e-01  2.40342e-01  7.15964e-01
4.765e-01  2.38078e-01  7.15976e-01
4.770e-01  2.35814e-01  7.15989e-01
4.775e-01  2.33551e-01  7.16001e-01
4.780e-01  2.31289e-01  7.16013e-01
4.785e-01  2.29027e-01  7.16026e-01
4.790e-01  2.26767e-01  7.16038e-01
4.795e-01  2.24508e-01  7.16051e-01
4.800e-01  2.22249e-01  7.16063e-01
4.805e-01  2.19991e-01  7.16076e-01
4.810e-01  2.17734e-01  7.16088e-01
4.815e-01  2.15478e-01  7.16101e-01
4.820e-01  2.13223e-01  7.16114e-01
4.825e-01  2.10969e-01  7.16126e-01
4.830e-01  2.08717e-01  7.16138e-01
4.835e-01  2.06465e-01  7.16150e-01
4.840e-01  2.04214e-01  7.16162e-01
4.845e-01  2.01965e-01  7.16174e-01
4.850e-01  1.99717e-01  7.16186e-01
4.855e-01  1.97470e-01  7.16197e-01
4.860e-01  1.95224e-01  7.16209e-01
4.865e-01  1.92979e-01  7.16220e-01
4.870e-01  1.90735e-01  7.16231e-01
4.875e-01  1.88492e-01  7.16243e-01
4.880e-01  1.86250e-01  7.16254e-01
4.885e-01  1.84009e-01  7.16266e-01
4.890e-01  1.81769e-01  7.16278e-01
4.895e-01  1.79529e-01  7.16290e-01
4.900e-01  1.77290e-01  7.16302e-01
4.905e-01  1.75052e-01  7.16314e-01
4.910e-01  1.72815e-01  7.16327e-01
4.915e-01  1.70579e-01  7.16339e-01
4.920e-01  1.68344e-01  7.16352e-01
4.925e-01  1.66109e-01  7.16364e-01
4.930e-01  1.63876e-01  7.16376e-01
4.935e-01  1.61644e-01  7.16387e-01
4.940e-01  1.59414e-01  7.16399e-01
4.945e-01  1.57184e-01  7.16410e-01
4.950e-01  1.54955e-01  7.16421e-01
4.955e-01  1.52728e-01  7.16432e-01
4.960e-01  1.50501e-01  7.16443e-01
4.965e-01  1.48276e-01  7.16454e-01
4.970e-01  1.46051e-01  7.16465e-01
4.975e-01  1.43827e-01  7.16476e-01
4.980e-01  1.41605e-01  7.16488e-01
4.985e-01  1.39383e-01  7.16499e-01
4.990e-01  1.37161e-01  7.16511e-01
4.995e-01  1.34941e-01  7.16523e-01
5.000e-01  1.32722e-01  7.16536e-01
5.005e-01  1.30503e-01  7.16548e-01
5.010e-01  1.28286e-01  7.16561e-01
5.015e-01  1.26069e-01  7.16573e-01
5.020e-01  1.23854e-01  7.16585e-01
5.025e-01  1.21640e-01  7.16597e-01
5.030e-01  1.19427e-01  7.16609e-01
5.035e-01  1.17215e-01  7.16620e-01
5.040e-01  1.15004e-01  7.16632e-01
5.045e-01  1.12794e-01  7.16644e-01
5.050e-01  1.10584e-01  7.16655e-01
5.055e-01  1.08376e-01  7.16667e-01
5.060e-01  1.06168e-01  7.16679e-01
5.065e-01  1.03961e-01  7.16692e-01
5.070e-01  1.01754e-01  7.16704e-01
5.075e-01  9.95494e-02  7.16716e-01
5.080e-01  9.73455e-02  7.16728e-01
5.085e-01  9.51429e-02  7.16740e-01
5.090e-01  9.29416e-02  7.16752e-01
5.095e-01  9.07416e-02  7.16763e-01
5.100e-01  8.85428e-02  7.16775e-01
5.105e-01  8.63452e-02  7.16786e-01
5.110e-01  8.41486e-02  7.16798e-01
5.115e-01  8.19531e-02  7.16809e-01
5.120e-01  7.97586e-02  7.16820e-01
5.125e-01  7.75651e-02  7.16832e-01
5.130e-01  7.53724e-02  7.16843e-01
5.135e-01  7.31806e-02  7.16855e-01
5.140e-01  7.09897e-02  7.16867e-01
5.145e-01  6.87996e-02  7.16879e-01
5.150e-01  6.66105e-02  7.16890e-01
5.155e-01  6.44224e-02  7.16902e-01
5.160e-01  6.22352e-02  7.16915e-01
5.165e-01  6.00490e-02  7.16927e-01
5.170e-01  5.78638e-02  7.16939e-01
5.175e-01  5.56797e-02  7.16951e-01
5.180e-01  5.34965e-02  7.16963e-01
5.185e-01  5.13145e-02  7.16976e-01
5.190e-01  4.91335e-02  7.16988e-01
5.195e-01  4.69535e-02  7.17000e-01
5.200e-01  4.47747e-02  7.17012e-01
5.205e-01  4.25969e-02  7.17024e-01
5.210e-01  4.04202e-02  7.17035e-01
5.215e-01  3.82444e-02  7.17047e-01
5.220e-01  3.60697e-02  7.17059e-01
5.225e-01  3.38958e-02  7.17071e-01
5.230e-01  3.17229e-02  7.17082e-01
5.235e-01  2.95509e-02  7.17094e-01
5.240e-01  2.73798e-02  7.17106e-01
5.245e-01  2.52095e-02  7.17119e-01
5.250e-01  2.30402e-02  7.17131e-01
5.255e-01  2.08719e-02  7.17143e-01
5.260e-01  1.87047e-02  7.17155e-01
5.265e-01  1.65387e-02  7.17167e-01
5.270e-01  1.43739e-02  7.17179e-01
5.275e-01  1.22102e-02  7.17191e-01
5.280e-01  1.00477e-02  7.17203e-01
5.285e-01  7.88627e-03  7.17214e-01
5.290e-01  5.72588e-03  7.17226e-01
5.295e-01  3.56649e-03  7.17237e-01
5.300e-01  1.40805e-03  7.17249e-01
5.305e-01  -7.49482e-04  7.17261e-01
5.310e-01  -2.90615e-03  7.17273e-01
5.315e-01  -5.06195e-03  7.17285e-01
5.320e-01  -7.21686e-03  7.17297e-01
5.325e-01  -9.37084e-03  7.17309e-01
5.330e-01  -1.15239e-02  7.17322e-01
5.335e-01  -1.36759e-02  7.17334e-01
5.340e-01  -1.58268e-02  7.17346e-01
5.345e-01  -1.79767e-02  7.17358e-01
5.350e-01  -2.01256e-02  7.17369e-01
