# Magnus solar model B16-GS98
#
# Reference:  N. Vinyoles, A. M. Serenelli, F. L. Villante, S. Basu, J. Bergström, M. C. Gonzalez-Garcia, M. Maltoni, C. Peña-Garay and N. Song, "A new generation of standard solar models", ApJ 835, 202 (2017), doi:10.3847/1538-4357/835/2/202, arXiv:1611.09867
# Source:     https://web.archive.org/web/20220701130350/https://www.ice.csic.es/personal/aldos/Solar_Data_files/struct_b16_gs98.dat
# Original:   struct_b16_gs98.dat
# Retrieved:  2022-07-01 capture, from http://www.ice.csic.es/personal/aldos/Solar_Data.html (offline since at least 2026; the Internet Archive holds it)
# SHA-256:    ac9a1bdfd72699bd3d702d90b95ad853618b563475e072c9748a9e7e375f3f33 (of struct_b16_gs98.dat)
# Terms:      No terms stated on the authors' page; cite Vinyoles et al. (2017).
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   # B16: A new Generation of Standard Solar Models
#   # arxiv:1611.09867
#   #
#   # Structure and detailed composition of the GS98 model
#   # Mass, radius and luminosity are normalized
#   # T, rho, P in cgs
#   # Abundances in mass fraction
#   #
#   #  Mass     Radius     Temp      Rho       Pres       Lumi      H1       He4      He3       C12       C13       N14        N15      O16       O17       O18        Ne        Na       Mg         Al        Si         P       S         Cl        Ar        K         Ca        Sc         Ti        V         Cr        Mn        Fe        Co        Ni
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.70550  2.019e-01  0.73674
0.70600  2.011e-01  0.73702
0.70650  2.003e-01  0.73729
0.70700  1.995e-01  0.73757
0.70750  1.987e-01  0.73785
0.70800  1.979e-01  0.73813
0.70850  1.971e-01  0.73841
0.70900  1.964e-01  0.73870
0.70950  1.956e-01  0.73898
0.71000  1.948e-01  0.73927
0.71050  1.941e-01  0.73956
0.71100  1.933e-01  0.73985
0.71150  1.926e-01  0.74016
0.71200  1.918e-01  0.74039
0.71250  1.911e-01  0.74039
0.71300  1.904e-01  0.74039
0.71350  1.897e-01  0.74039
0.71400  1.890e-01  0.74039
0.71450  1.883e-01  0.74039
0.71500  1.876e-01  0.74039
0.71550  1.870e-01  0.74039
0.71600  1.863e-01  0.74039
0.71650  1.856e-01  0.74039
0.71700  1.849e-01  0.74039
0.71750  1.842e-01  0.74039
0.71800  1.835e-01  0.74039
0.71850  1.829e-01  0.74039
0.71900  1.822e-01  0.74039
0.71950  1.815e-01  0.74039
0.72000  1.808e-01  0.74039
0.72050  1.802e-01  0.74039
0.72100  1.795e-01  0.74039
0.72150  1.788e-01  0.74039
0.72200  1.782e-01  0.74039
0.72250  1.775e-01  0.74039
0.72300  1.768e-01  0.74039
0.72350  1.762e-01  0.74039
0.72400  1.755e-01  0.74039
0.72450  1.748e-01  0.74039
0.72500  1.742e-01  0.74039
0.72550  1.735e-01  0.74039
0.72600  1.729e-01  0.74039
0.72650  1.722e-01  0.74039
0.72700  1.716e-01  0.74039
0.72750  1.709e-01  0.74039
0.72800  1.703e-01  0.74039
0.72850  1.696e-01  0.74039
0.72900  1.690e-01  0.74039
0.72950  1.684e-01  0.74039
0.73000  1.677e-01  0.74039
0.73050  1.671e-01  0.74039
0.73100  1.664e-01  0.74039
0.73150  1.658e-01  0.74039
0.73200  1.652e-01  0.74039
0.73250  1.645e-01  0.74039
0.73300  1.639e-01  0.74039
0.73350  1.633e-01  0.74039
0.73400  1.626e-01  0.74039
0.73450  1.620e-01  0.74039
0.73500  1.614e-01  0.74039
0.73550  1.608e-01  0.74039
0.73600  1.602e-01  0.74039
0.73650  1.595e-01  0.74039
0.73700  1.589e-01  0.74039
0.73750  1.583e-01  0.74039
0.73800  1.577e-01  0.74039
0.73850  1.571e-01  0.74039
0.73900  1.565e-01  0.74039
0.73950  1.559e-01  0.74039
0.74000  1.552e-01  0.74039
0.74050  1.546e-01  0.74039
0.74100  1.540e-01  0.74039
0.74150  1.534e-01  0.74039
0.74200  1.528e-01  0.74039
0.74250  1.522e-01  0.74039
0.74300  1.516e-01  0.74039
0.74350  1.510e-01  0.74039
0.74400  1.504e-01  0.74039
0.74450  1.498e-01  0.74039
0.74500  1.492e-01  0.74039
0.74550  1.487e-01  0.74039
0.74600  1.481e-01  0.74039
0.74650  1.475e-01  0.74039
0.74700  1.469e-01  0.74039
0.74750  1.463e-01  0.74039
0.74800  1.457e-01  0.74039
0.74850  1.451e-01  0.74039
0.74900  1.446e-01  0.74039
0.74950  1.440e-01  0.74039
0.75000  1.434e-01  0.74039
0.75050  1.428e-01  0.74039
0.75100  1.423e-01  0.74039
0.75150  1.417e-01  0.74039
0.75200  1.411e-01  0.74039
0.75250  1.405e-01  0.74039
0.75300  1.400e-01  0.74039
0.75350  1.394e-01  0.74039
0.75400  1.388e-01  0.74039
0.75450  1.383e-01  0.74039
0.75500  1.377e-01  0.74039
0.75550  1.371e-01  0.74039
0.75600  1.366e-01  0.74039
0.75650  1.360e-01  0.74039
0.75700  1.355e-01  0.74039
0.75750  1.349e-01  0.74039
0.75800  1.344e-01  0.74039
0.75850  1.338e-01  0.74039
0.75900  1.333e-01  0.74039
0.75950  1.327e-01  0.74039
0.76000  1.322e-01  0.74039
0.76050  1.316e-01  0.74039
0.76100  1.311e-01  0.74039
0.76150  1.305e-01  0.74039
0.76200  1.300e-01  0.74039
0.76250  1.294e-01  0.74039
0.76300  1.289e-01  0.74039
0.76350  1.284e-01  0.74039
0.76400  1.278e-01  0.74039
0.76450  1.273e-01  0.74039
0.76500  1.268e-01  0.74039
0.76550  1.262e-01  0.74039
0.76600  1.257e-01  0.74039
0.76650  1.252e-01  0.74039
0.76700  1.246e-01  0.74039
0.76750  1.241e-01  0.74039
0.76800  1.236e-01  0.74039
0.76850  1.231e-01  0.74039
0.76900  1.225e-01  0.74039
0.76950  1.220e-01  0.74039
0.77000  1.215e-01  0.74039
0.77050  1.210e-01  0.74039
0.77100  1.205e-01  0.74039
0.77150  1.199e-01  0.74039
0.77200  1.194e-01  0.74039
0.77250  1.189e-01  0.74039
0.77300  1.184e-01  0.74039
0.77350  1.179e-01  0.74039
0.77400  1.174e-01  0.74039
0.77450  1.169e-01  0.74039
0.77500  1.164e-01  0.74039
0.77550  1.159e-01  0.74039
0.77600  1.154e-01  0.74039
0.77650  1.149e-01  0.74039
0.77700  1.144e-01  0.74039
0.77750  1.139e-01  0.74039
0.77800  1.134e-01  0.74039
0.77850  1.129e-01  0.74039
0.77900  1.124e-01  0.74039
0.77950  1.119e-01  0.74039
0.78000  1.114e-01  0.74039
0.78050  1.109e-01  0.74039
0.78100  1.104e-01  0.74039
0.78150  1.099e-01  0.74039
0.78200  1.094e-01  0.74039
0.78250  1.089e-01  0.74039
0.78300  1.084e-01  0.74039
0.78350  1.080e-01  0.74039
0.78400  1.075e-01  0.74039
0.78450  1.070e-01  0.74039
0.78500  1.065e-01  0.74039
0.78550  1.060e-01  0.74039
0.78600  1.056e-01  0.74039
0.78650  1.051e-01  0.74039
0.78700  1.046e-01  0.74039
0.78750  1.041e-01  0.74039
0.78800  1.037e-01  0.74039
0.78850  1.032e-01  0.74039
0.78900  1.027e-01  0.74039
0.78950  1.023e-01  0.74039
0.79000  1.018e-01  0.74039
0.79050  1.013e-01  0.74039
0.79100  1.009e-01  0.74039
0.79150  1.004e-01  0.74039
0.79200  9.994e-02  0.74039
0.79250  9.948e-02  0.74039
0.79300  9.902e-02  0.74039
0.79350  9.856e-02  0.74039
0.79400  9.811e-02  0.74039
0.79450  9.765e-02  0.74039
0.79500  9.720e-02  0.74039
0.79550  9.674e-02  0.74039
0.79600  9.629e-02  0.74039
0.79650  9.584e-02  0.74039
0.79700  9.539e-02  0.74039
0.79750  9.494e-02  0.74039
0.79800  9.450e-02  0.74039
0.79850  9.405e-02  0.74039
0.79900  9.361e-02  0.74039
0.79950  9.317e-02  0.74039
0.80000  9.272e-02  0.74039
0.80050  9.228e-02  0.74039
0.80100  9.184e-02  0.74039
0.80150  9.141e-02  0.74039
0.80200  9.097e-02  0.74039
0.80250  9.053e-02  0.74039
0.80300  9.010e-02  0.74039
0.80350  8.967e-02  0.74039
0.80400  8.923e-02  0.74039
0.80450  8.880e-02  0.74039
0.80500  8.837e-02  0.74039
0.80550  8.794e-02  0.74039
0.80600  8.752e-02  0.74039
0.80650  8.709e-02  0.74039
0.80700  8.667e-02  0.74039
0.80750  8.624e-02  0.74039
0.80800  8.582e-02  0.74039
0.80850  8.540e-02  0.74039
0.80900  8.498e-02  0.74039
0.80950  8.456e-02  0.74039
0.81000  8.414e-02  0.74039
0.81050  8.372e-02  0.74039
0.81100  8.331e-02  0.74039
0.81150  8.290e-02  0.74039
0.81200  8.248e-02  0.74039
0.81250  8.207e-02  0.74039
0.81300  8.166e-02  0.74039
0.81350  8.125e-02  0.74039
0.81400  8.084e-02  0.74039
0.81450  8.044e-02  0.74039
0.81500  8.003e-02  0.74039
0.81550  7.962e-02  0.74039
0.81600  7.922e-02  0.74039
0.81650  7.882e-02  0.74039
0.81700  7.842e-02  0.74039
0.81750  7.802e-02  0.74039
0.81800  7.762e-02  0.74039
0.81850  7.722e-02  0.74039
0.81900  7.682e-02  0.74039
0.81950  7.643e-02  0.74039
0.82000  7.603e-02  0.74039
0.82050  7.564e-02  0.74039
0.82100  7.525e-02  0.74039
0.82150  7.486e-02  0.74039
0.82200  7.447e-02  0.74039
0.82250  7.408e-02  0.74039
0.82300  7.369e-02  0.74039
0.82350  7.331e-02  0.74039
0.82400  7.292e-02  0.74039
0.82450  7.253e-02  0.74039
0.82500  7.215e-02  0.74039
0.82550  7.177e-02  0.74039
0.82600  7.139e-02  0.74039
0.82650  7.101e-02  0.74039
0.82700  7.063e-02  0.74039
0.82750  7.025e-02  0.74039
0.82800  6.988e-02  0.74039
0.82850  6.950e-02  0.74039
0.82900  6.913e-02  0.74039
0.82950  6.875e-02  0.74039
0.83000  6.838e-02  0.74039
0.83050  6.801e-02  0.74039
0.83100  6.764e-02  0.74039
0.83150  6.728e-02  0.74039
0.83200  6.691e-02  0.74039
0.83250  6.654e-02  0.74039
0.83300  6.617e-02  0.74039
0.83350  6.581e-02  0.74039
0.83400  6.545e-02  0.74039
0.83450  6.509e-02  0.74039
0.83500  6.473e-02  0.74039
0.83550  6.437e-02  0.74039
0.83600  6.401e-02  0.74039
0.83650  6.365e-02  0.74039
0.83700  6.329e-02  0.74039
0.83750  6.294e-02  0.74039
0.83800  6.258e-02  0.74039
0.83850  6.223e-02  0.74039
0.83900  6.188e-02  0.74039
0.83950  6.153e-02  0.74039
0.84000  6.118e-02  0.74039
0.84050  6.083e-02  0.74039
0.84100  6.048e-02  0.74039
0.84150  6.013e-02  0.74039
0.84200  5.979e-02  0.74039
0.84250  5.944e-02  0.74039
0.84300  5.910e-02  0.74039
0.84350  5.876e-02  0.74039
0.84400  5.841e-02  0.74039
0.84450  5.807e-02  0.74039
0.84500  5.774e-02  0.74039
0.84550  5.740e-02  0.74039
0.84600  5.706e-02  0.74039
0.84650  5.672e-02  0.74039
0.84700  5.639e-02  0.74039
0.84750  5.605e-02  0.74039
0.84800  5.572e-02  0.74039
0.84850  5.539e-02  0.74039
0.84900  5.506e-02  0.74039
0.84950  5.473e-02  0.74039
0.85000  5.440e-02  0.74039
0.85050  5.407e-02  0.74039
0.85100  5.374e-02  0.74039
0.85150  5.342e-02  0.74039
0.85200  5.309e-02  0.74039
0.85250  5.277e-02  0.74039
0.85300  5.244e-02  0.74039
0.85350  5.212e-02  0.74039
0.85400  5.180e-02  0.74039
0.85450  5.148e-02  0.74039
0.85500  5.116e-02  0.74039
0.85550  5.085e-02  0.74039
0.85600  5.053e-02  0.74039
0.85650  5.022e-02  0.74039
0.85700  4.990e-02  0.74039
0.85750  4.959e-02  0.74039
0.85800  4.927e-02  0.74039
0.85850  4.896e-02  0.74039
0.85900  4.865e-02  0.74039
0.85950  4.834e-02  0.74039
0.86000  4.803e-02  0.74039
0.86050  4.773e-02  0.74039
0.86100  4.742e-02  0.74039
0.86150  4.712e-02  0.74039
0.86200  4.681e-02  0.74039
0.86250  4.651e-02  0.74039
0.86300  4.620e-02  0.74039
0.86350  4.590e-02  0.74039
0.86400  4.560e-02  0.74039
0.86450  4.530e-02  0.74039
0.86500  4.500e-02  0.74039
0.86550  4.471e-02  0.74039
0.86600  4.441e-02  0.74039
0.86650  4.411e-02  0.74039
0.86700  4.382e-02  0.74039
0.86750  4.353e-02  0.74039
0.86800  4.324e-02  0.74039
0.86850  4.294e-02  0.74039
0.86900  4.265e-02  0.74039
0.86950  4.236e-02  0.74039
0.87000  4.208e-02  0.74039
0.87050  4.179e-02  0.74039
0.87100  4.150e-02  0.74039
0.87150  4.122e-02  0.74039
0.87200  4.093e-02  0.74039
0.87250  4.065e-02  0.74039
0.87300  4.036e-02  0.74039
0.87350  4.008e-02  0.74039
0.87400  3.980e-02  0.74039
0.87450  3.952e-02  0.74039
0.87500  3.924e-02  0.74039
0.87550  3.896e-02  0.74039
0.87600  3.869e-02  0.74039
0.87650  3.841e-02  0.74039
0.87700  3.814e-02  0.74039
0.87750  3.786e-02  0.74039
0.87800  3.759e-02  0.74039
0.87850  3.732e-02  0.74039
0.87900  3.705e-02  0.74039
0.87950  3.678e-02  0.74039
0.88000  3.651e-02  0.74039
0.88050  3.624e-02  0.74039
0.88100  3.597e-02  0.74039
0.88150  3.571e-02  0.74039
0.88200  3.544e-02  0.74039
0.88250  3.518e-02  0.74039
0.88300  3.491e-02  0.74039
0.88350  3.465e-02  0.74039
0.88400  3.439e-02  0.74039
0.88450  3.413e-02  0.74039
0.88500  3.387e-02  0.74039
0.88550  3.361e-02  0.74039
0.88600  3.335e-02  0.74039
0.88650  3.309e-02  0.74039
0.88700  3.284e-02  0.74039
0.88750  3.258e-02  0.74039
0.88800  3.233e-02  0.74039
0.88850  3.208e-02  0.74039
0.88900  3.182e-02  0.74039
0.88950  3.157e-02  0.74039
0.89000  3.132e-02  0.74039
0.89050  3.107e-02  0.74039
0.89100  3.083e-02  0.74039
0.89150  3.058e-02  0.74039
0.89200  3.033e-02  0.74039
0.89250  3.009e-02  0.74039
0.89300  2.984e-02  0.74039
0.89350  2.960e-02  0.74039
0.89400  2.936e-02  0.74039
0.89450  2.911e-02  0.74039
0.89500  2.887e-02  0.74039
0.89550  2.863e-02  0.74039
0.89600  2.839e-02  0.74039
0.89650  2.816e-02  0.74039
0.89700  2.792e-02  0.74039
0.89750  2.768e-02  0.74039
0.89800  2.745e-02  0.74039
0.89850  2.721e-02  0.74039
0.89900  2.698e-02  0.74039
0.89950  2.675e-02  0.74039
0.90000  2.652e-02  0.74039
0.90050  2.628e-02  0.74039
0.90100  2.606e-02  0.74039
0.90150  2.583e-02  0.74039
0.90200  2.560e-02  0.74039
0.90250  2.537e-02  0.74039
0.90300  2.515e-02  0.74039
0.90350  2.492e-02  0.74039
0.90400  2.470e-02  0.74039
0.90450  2.447e-02  0.74039
0.90500  2.425e-02  0.74039
0.90550  2.403e-02  0.74039
0.90600  2.381e-02  0.74039
0.90650  2.359e-02  0.74039
0.90700  2.337e-02  0.74039
0.90750  2.315e-02  0.74039
0.90800  2.294e-02  0.74039
0.90850  2.272e-02  0.74039
0.90900  2.250e-02  0.74039
0.90950  2.229e-02  0.74039
0.91000  2.208e-02  0.74039
0.91050  2.186e-02  0.74039
0.91100  2.165e-02  0.74039
0.91150  2.144e-02  0.74039
0.91200  2.123e-02  0.74039
0.91250  2.103e-02  0.74039
0.91300  2.082e-02  0.74039
0.91350  2.061e-02  0.74039
0.91400  2.040e-02  0.74039
0.91450  2.020e-02  0.74039
0.91500  1.999e-02  0.74039
0.91550  1.979e-02  0.74039
0.91600  1.959e-02  0.74039
0.91650  1.939e-02  0.74039
0.91700  1.919e-02  0.74039
0.91750  1.899e-02  0.74039
0.91800  1.879e-02  0.74039
0.91850  1.859e-02  0.74039
0.91900  1.839e-02  0.74039
0.91950  1.820e-02  0.74039
0.92000  1.800e-02  0.74039
0.92050  1.781e-02  0.74039
0.92100  1.762e-02  0.74039
0.92150  1.742e-02  0.74039
0.92200  1.723e-02  0.74039
0.92250  1.704e-02  0.74039
0.92300  1.685e-02  0.74039
0.92350  1.666e-02  0.74039
0.92400  1.648e-02  0.74039
0.92450  1.629e-02  0.74039
0.92500  1.610e-02  0.74039
0.92550  1.592e-02  0.74039
0.92600  1.573e-02  0.74039
0.92650  1.555e-02  0.74039
0.92700  1.537e-02  0.74039
0.92750  1.519e-02  0.74039
0.92800  1.501e-02  0.74039
0.92850  1.483e-02  0.74039
0.92900  1.465e-02  0.74039
0.92950  1.447e-02  0.74039
0.93000  1.429e-02  0.74039
0.93050  1.412e-02  0.74039
0.93100  1.394e-02  0.74039
0.93150  1.377e-02  0.74039
0.93200  1.359e-02  0.74039
0.93250  1.342e-02  0.74039
0.93300  1.325e-02  0.74039
0.93350  1.308e-02  0.74039
0.93400  1.291e-02  0.74039
0.93450  1.274e-02  0.74039
0.93500  1.257e-02  0.74039
0.93550  1.241e-02  0.74039
0.93600  1.224e-02  0.74039
0.93650  1.208e-02  0.74039
0.93700  1.191e-02  0.74039
0.93750  1.175e-02  0.74039
0.93800  1.159e-02  0.74039
0.93850  1.143e-02  0.74039
0.93900  1.127e-02  0.74039
0.93950  1.111e-02  0.74039
0.94000  1.095e-02  0.74039
0.94050  1.079e-02  0.74039
0.94100  1.063e-02  0.74039
0.94150  1.048e-02  0.74039
0.94200  1.032e-02  0.74039
0.94250  1.017e-02  0.74039
0.94300  1.001e-02  0.74039
0.94350  9.863e-03  0.74039
0.94400  9.711e-03  0.74039
0.94450  9.561e-03  0.74039
0.94500  9.412e-03  0.74039
0.94550  9.263e-03  0.74039
0.94600  9.116e-03  0.74039
0.94650  8.969e-03  0.74039
0.94700  8.823e-03  0.74039
0.94750  8.679e-03  0.74039
0.94800  8.535e-03  0.74039
0.94850  8.392e-03  0.74039
0.94900  8.251e-03  0.74039
0.94950  8.110e-03  0.74039
0.95000  7.970e-03  0.74039
0.95050  7.831e-03  0.74039
0.95100  7.693e-03  0.74039
0.95150  7.555e-03  0.74039
0.95200  7.419e-03  0.74039
0.95250  7.284e-03  0.74039
0.95300  7.150e-03  0.74039
0.95350  7.017e-03  0.74039
0.95400  6.884e-03  0.74039
0.95450  6.753e-03  0.74039
0.95500  6.622e-03  0.74039
0.95550  6.493e-03  0.74039
0.95600  6.365e-03  0.74039
0.95650  6.237e-03  0.74039
0.95700  6.110e-03  0.74039
0.95750  5.985e-03  0.74039
0.95800  5.860e-03  0.74039
0.95850  5.737e-03  0.74039
0.95900  5.614e-03  0.74039
0.95950  5.493e-03  0.74039
0.96000  5.372e-03  0.74039
0.96050  5.253e-03  0.74039
0.96100  5.134e-03  0.74039
0.96150  5.016e-03  0.74039
0.96200  4.900e-03  0.74039
0.96250  4.784e-03  0.74039
0.96300  4.670e-03  0.74039
0.96350  4.556e-03  0.74039
0.96400  4.444e-03  0.74039
0.96450  4.332e-03  0.74039
0.96500  4.222e-03  0.74039
0.96550  4.112e-03  0.74039
0.96600  4.004e-03  0.74039
0.96650  3.897e-03  0.74039
0.96700  3.790e-03  0.74039
0.96750  3.685e-03  0.74039
0.96800  3.581e-03  0.74039
0.96850  3.478e-03  0.74039
0.96900  3.376e-03  0.74039
0.96950  3.275e-03  0.74039
0.97000  3.175e-03  0.74039
0.97050  3.077e-03  0.74039
0.97100  2.979e-03  0.74039
0.97150  2.883e-03  0.74039
0.97200  2.788e-03  0.74039
0.97250  2.694e-03  0.74039
0.97300  2.601e-03  0.74039
0.97350  2.509e-03  0.74039
0.97400  2.419e-03  0.74039
0.97450  2.330e-03  0.74039
0.97500  2.242e-03  0.74039
0.97550  2.155e-03  0.74039
0.97600  2.070e-03  0.74039
0.97650  1.986e-03  0.74039
0.97700  1.903e-03  0.74039
0.97750  1.822e-03  0.74039
0.97800  1.743e-03  0.74039
0.97850  1.664e-03  0.74039
0.97900  1.588e-03  0.74039
0.97950  1.513e-03  0.74039
0.98000  1.439e-03  0.74039
0.98050  1.367e-03  0.74039
0.98100  1.297e-03  0.74039
0.98150  1.229e-03  0.74039
0.98200  1.162e-03  0.74039
0.98250  1.097e-03  0.74039
0.98300  1.034e-03  0.74039
0.98350  9.723e-04  0.74039
0.98400  9.125e-04  0.74039
0.98450  8.544e-04  0.74039
0.98500  7.980e-04  0.74039
0.98550  7.433e-04  0.74039
0.98600  6.901e-04  0.74039
0.98650  6.385e-04  0.74039
0.98700  5.884e-04  0.74039
0.98750  5.399e-04  0.74039
0.98800  4.928e-04  0.74039
0.98850  4.472e-04  0.74039
0.98900  4.033e-04  0.74039
0.98950  3.610e-04  0.74039
0.99000  3.205e-04  0.74039
0.99050  2.819e-04  0.74039
0.99100  2.455e-04  0.74039
0.99150  2.113e-04  0.74039
0.99200  1.796e-04  0.74039
0.99250  1.506e-04  0.74039
0.99300  1.243e-04  0.74039
0.99350  1.008e-04  0.74039
0.99400  8.018e-05  0.74039
0.99450  6.236e-05  0.74039
0.99500  4.728e-05  0.74039
0.99550  3.478e-05  0.74039
0.99600  2.475e-05  0.74039
0.99650  1.693e-05  0.74039
0.99700  1.106e-05  0.74039
0.99750  6.860e-06  0.74039
0.99800  3.992e-06  0.74039
0.99850  2.150e-06  0.74039
0.99900  1.050e-06  0.74039
0.99950  4.524e-07  0.74039
1.00000  1.641e-07  0.74039
