# Magnus solar model B23-AAG21
#
# Reference:  Y. Herrera and A. Serenelli, "Standard Solar Models B23 / SF-III", Zenodo, v1.2 (2023), doi:10.5281/zenodo.10822316; solar composition Asplund et al. (2021), A&A 653, A141
# Source:     https://zenodo.org/records/10822316/files/SolarModels_ICE2023_v1.2.zip
# Original:   SolarModels/struct+nu_SF3_AAG21.dat
# Retrieved:  2026-09-23
# SHA-256:    382037d76ed35c9b50a4094d3ada3c90284af025c3235b49cda9d932699f87d0 (of SolarModels_ICE2023_v1.2.zip)
# Terms:      Creative Commons Attribution 4.0 International (CC-BY-4.0).
# Modified:   columns extracted only -- radius [R_sun], log10_rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: log10_rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#    #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
#
# r_over_r_sun  log10_rho_g_per_cm3  x_hydrogen
2.175e-01  1.46887e+00  7.04259e-01
2.180e-01  1.46667e+00  7.04454e-01
2.185e-01  1.46447e+00  7.04647e-01
2.190e-01  1.46227e+00  7.04838e-01
2.195e-01  1.46007e+00  7.05027e-01
2.200e-01  1.45786e+00  7.05214e-01
2.205e-01  1.45565e+00  7.05400e-01
2.210e-01  1.45344e+00  7.05583e-01
2.215e-01  1.45123e+00  7.05764e-01
2.220e-01  1.44901e+00  7.05944e-01
2.225e-01  1.44680e+00  7.06121e-01
2.230e-01  1.44459e+00  7.06296e-01
2.235e-01  1.44237e+00  7.06469e-01
2.240e-01  1.44015e+00  7.06641e-01
2.245e-01  1.43793e+00  7.06811e-01
2.250e-01  1.43570e+00  7.06978e-01
2.255e-01  1.43348e+00  7.07144e-01
2.260e-01  1.43125e+00  7.07308e-01
2.265e-01  1.42902e+00  7.07470e-01
2.270e-01  1.42679e+00  7.07630e-01
2.275e-01  1.42456e+00  7.07788e-01
2.280e-01  1.42232e+00  7.07945e-01
2.285e-01  1.42008e+00  7.08100e-01
2.290e-01  1.41784e+00  7.08253e-01
2.295e-01  1.41560e+00  7.08405e-01
2.300e-01  1.41336e+00  7.08555e-01
2.305e-01  1.41112e+00  7.08703e-01
2.310e-01  1.40887e+00  7.08849e-01
2.315e-01  1.40663e+00  7.08994e-01
2.320e-01  1.40438e+00  7.09137e-01
2.325e-01  1.40212e+00  7.09279e-01
2.330e-01  1.39987e+00  7.09419e-01
2.335e-01  1.39761e+00  7.09557e-01
2.340e-01  1.39535e+00  7.09694e-01
2.345e-01  1.39309e+00  7.09829e-01
2.350e-01  1.39083e+00  7.09963e-01
2.355e-01  1.38857e+00  7.10095e-01
2.360e-01  1.38631e+00  7.10226e-01
2.365e-01  1.38404e+00  7.10355e-01
2.370e-01  1.38178e+00  7.10482e-01
2.375e-01  1.37951e+00  7.10609e-01
2.380e-01  1.37724e+00  7.10734e-01
2.385e-01  1.37496e+00  7.10857e-01
2.390e-01  1.37268e+00  7.10979e-01
2.395e-01  1.37041e+00  7.11099e-01
2.400e-01  1.36812e+00  7.11218e-01
2.405e-01  1.36584e+00  7.11336e-01
2.410e-01  1.36356e+00  7.11451e-01
2.415e-01  1.36128e+00  7.11565e-01
2.420e-01  1.35899e+00  7.11678e-01
2.425e-01  1.35671e+00  7.11789e-01
2.430e-01  1.35442e+00  7.11899e-01
2.435e-01  1.35213e+00  7.12008e-01
2.440e-01  1.34984e+00  7.12116e-01
2.445e-01  1.34755e+00  7.12223e-01
2.450e-01  1.34525e+00  7.12329e-01
2.455e-01  1.34296e+00  7.12433e-01
2.460e-01  1.34066e+00  7.12536e-01
2.465e-01  1.33836e+00  7.12638e-01
2.470e-01  1.33605e+00  7.12738e-01
2.475e-01  1.33375e+00  7.12837e-01
2.480e-01  1.33144e+00  7.12936e-01
2.485e-01  1.32913e+00  7.13033e-01
2.490e-01  1.32682e+00  7.13129e-01
2.495e-01  1.32451e+00  7.13224e-01
2.500e-01  1.32220e+00  7.13318e-01
2.505e-01  1.31989e+00  7.13411e-01
2.510e-01  1.31758e+00  7.13502e-01
2.515e-01  1.31526e+00  7.13593e-01
2.520e-01  1.31294e+00  7.13681e-01
2.525e-01  1.31062e+00  7.13769e-01
2.530e-01  1.30830e+00  7.13855e-01
2.535e-01  1.30598e+00  7.13941e-01
2.540e-01  1.30366e+00  7.14025e-01
2.545e-01  1.30133e+00  7.14108e-01
2.550e-01  1.29900e+00  7.14191e-01
2.555e-01  1.29667e+00  7.14272e-01
2.560e-01  1.29434e+00  7.14353e-01
2.565e-01  1.29201e+00  7.14433e-01
2.570e-01  1.28968e+00  7.14512e-01
2.575e-01  1.28735e+00  7.14590e-01
2.580e-01  1.28501e+00  7.14666e-01
2.585e-01  1.28267e+00  7.14742e-01
2.590e-01  1.28034e+00  7.14816e-01
2.595e-01  1.27800e+00  7.14890e-01
2.600e-01  1.27565e+00  7.14963e-01
2.605e-01  1.27331e+00  7.15035e-01
2.610e-01  1.27097e+00  7.15107e-01
2.615e-01  1.26862e+00  7.15179e-01
2.620e-01  1.26627e+00  7.15250e-01
2.625e-01  1.26393e+00  7.15320e-01
2.630e-01  1.26158e+00  7.15390e-01
2.635e-01  1.25922e+00  7.15459e-01
2.640e-01  1.25687e+00  7.15528e-01
2.645e-01  1.25452e+00  7.15595e-01
2.650e-01  1.25216e+00  7.15662e-01
2.655e-01  1.24980e+00  7.15728e-01
2.660e-01  1.24744e+00  7.15794e-01
2.665e-01  1.24508e+00  7.15858e-01
2.670e-01  1.24272e+00  7.15922e-01
2.675e-01  1.24035e+00  7.15986e-01
2.680e-01  1.23799e+00  7.16049e-01
2.685e-01  1.23562e+00  7.16113e-01
2.690e-01  1.23325e+00  7.16176e-01
2.695e-01  1.23089e+00  7.16239e-01
2.700e-01  1.22852e+00  7.16301e-01
2.705e-01  1.22615e+00  7.16363e-01
2.710e-01  1.22378e+00  7.16424e-01
2.715e-01  1.22140e+00  7.16485e-01
2.720e-01  1.21903e+00  7.16545e-01
2.725e-01  1.21665e+00  7.16605e-01
2.730e-01  1.21428e+00  7.16664e-01
2.735e-01  1.21190e+00  7.16723e-01
2.740e-01  1.20952e+00  7.16783e-01
2.745e-01  1.20714e+00  7.16842e-01
2.750e-01  1.20476e+00  7.16901e-01
2.755e-01  1.20237e+00  7.16960e-01
2.760e-01  1.19999e+00  7.17020e-01
2.765e-01  1.19760e+00  7.17079e-01
2.770e-01  1.19521e+00  7.17138e-01
2.775e-01  1.19282e+00  7.17197e-01
2.780e-01  1.19043e+00  7.17255e-01
2.785e-01  1.18804e+00  7.17313e-01
2.790e-01  1.18565e+00  7.17371e-01
2.795e-01  1.18325e+00  7.17428e-01
2.800e-01  1.18086e+00  7.17485e-01
2.805e-01  1.17846e+00  7.17542e-01
2.810e-01  1.17606e+00  7.17598e-01
2.815e-01  1.17367e+00  7.17655e-01
2.820e-01  1.17127e+00  7.17712e-01
2.825e-01  1.16886e+00  7.17769e-01
2.830e-01  1.16646e+00  7.17827e-01
2.835e-01  1.16406e+00  7.17884e-01
2.840e-01  1.16166e+00  7.17941e-01
2.845e-01  1.15925e+00  7.17998e-01
2.850e-01  1.15684e+00  7.18055e-01
2.855e-01  1.15444e+00  7.18111e-01
2.860e-01  1.15203e+00  7.18167e-01
2.865e-01  1.14962e+00  7.18222e-01
2.870e-01  1.14721e+00  7.18277e-01
2.875e-01  1.14480e+00  7.18332e-01
2.880e-01  1.14238e+00  7.18386e-01
2.885e-01  1.13997e+00  7.18441e-01
2.890e-01  1.13755e+00  7.18496e-01
2.895e-01  1.13514e+00  7.18551e-01
2.900e-01  1.13272e+00  7.18606e-01
2.905e-01  1.13030e+00  7.18661e-01
2.910e-01  1.12789e+00  7.18715e-01
2.915e-01  1.12547e+00  7.18770e-01
2.920e-01  1.12305e+00  7.18824e-01
2.925e-01  1.12063e+00  7.18877e-01
2.930e-01  1.11820e+00  7.18930e-01
2.935e-01  1.11578e+00  7.18982e-01
2.940e-01  1.11336e+00  7.19034e-01
2.945e-01  1.11093e+00  7.19085e-01
2.950e-01  1.10851e+00  7.19136e-01
2.955e-01  1.10608e+00  7.19187e-01
2.960e-01  1.10366e+00  7.19237e-01
2.965e-01  1.10123e+00  7.19288e-01
2.970e-01  1.09880e+00  7.19338e-01
2.975e-01  1.09637e+00  7.19389e-01
2.980e-01  1.09394e+00  7.19439e-01
2.985e-01  1.09151e+00  7.19488e-01
2.990e-01  1.08908e+00  7.19538e-01
2.995e-01  1.08665e+00  7.19587e-01
3.000e-01  1.08422e+00  7.19635e-01
3.005e-01  1.08179e+00  7.19683e-01
3.010e-01  1.07936e+00  7.19730e-01
3.015e-01  1.07692e+00  7.19777e-01
3.020e-01  1.07449e+00  7.19824e-01
3.025e-01  1.07205e+00  7.19870e-01
3.030e-01  1.06962e+00  7.19915e-01
3.035e-01  1.06718e+00  7.19961e-01
3.040e-01  1.06474e+00  7.20007e-01
3.045e-01  1.06231e+00  7.20052e-01
3.050e-01  1.05987e+00  7.20097e-01
3.055e-01  1.05743e+00  7.20143e-01
3.060e-01  1.05499e+00  7.20188e-01
3.065e-01  1.05255e+00  7.20234e-01
3.070e-01  1.05010e+00  7.20279e-01
3.075e-01  1.04766e+00  7.20324e-01
3.080e-01  1.04522e+00  7.20368e-01
3.085e-01  1.04277e+00  7.20412e-01
3.090e-01  1.04033e+00  7.20456e-01
3.095e-01  1.03789e+00  7.20499e-01
3.100e-01  1.03544e+00  7.20542e-01
3.105e-01  1.03300e+00  7.20584e-01
3.110e-01  1.03055e+00  7.20625e-01
3.115e-01  1.02811e+00  7.20666e-01
3.120e-01  1.02566e+00  7.20707e-01
3.125e-01  1.02322e+00  7.20747e-01
3.130e-01  1.02077e+00  7.20786e-01
3.135e-01  1.01833e+00  7.20826e-01
3.140e-01  1.01588e+00  7.20865e-01
3.145e-01  1.01343e+00  7.20904e-01
3.150e-01  1.01099e+00  7.20944e-01
3.155e-01  1.00854e+00  7.20983e-01
3.160e-01  1.00609e+00  7.21022e-01
3.165e-01  1.00364e+00  7.21061e-01
3.170e-01  1.00119e+00  7.21099e-01
3.175e-01  9.98738e-01  7.21138e-01
3.180e-01  9.96288e-01  7.21175e-01
3.185e-01  9.93837e-01  7.21212e-01
3.190e-01  9.91387e-01  7.21248e-01
3.195e-01  9.88936e-01  7.21284e-01
3.200e-01  9.86486e-01  7.21319e-01
3.205e-01  9.84035e-01  7.21353e-01
3.210e-01  9.81584e-01  7.21388e-01
3.215e-01  9.79133e-01  7.21422e-01
3.220e-01  9.76682e-01  7.21456e-01
3.225e-01  9.74230e-01  7.21490e-01
3.230e-01  9.71778e-01  7.21524e-01
3.235e-01  9.69326e-01  7.21558e-01
3.240e-01  9.66873e-01  7.21592e-01
3.245e-01  9.64419e-01  7.21627e-01
3.250e-01  9.61965e-01  7.21661e-01
3.255e-01  9.59511e-01  7.21695e-01
3.260e-01  9.57057e-01  7.21729e-01
3.265e-01  9.54602e-01  7.21763e-01
3.270e-01  9.52146e-01  7.21796e-01
3.275e-01  9.49691e-01  7.21830e-01
3.280e-01  9.47235e-01  7.21862e-01
3.285e-01  9.44779e-01  7.21895e-01
3.290e-01  9.42324e-01  7.21927e-01
3.295e-01  9.39868e-01  7.21958e-01
3.300e-01  9.37412e-01  7.21989e-01
3.305e-01  9.34957e-01  7.22020e-01
3.310e-01  9.32501e-01  7.22050e-01
3.315e-01  9.30046e-01  7.22080e-01
3.320e-01  9.27590e-01  7.22110e-01
3.325e-01  9.25135e-01  7.22140e-01
3.330e-01  9.22680e-01  7.22170e-01
3.335e-01  9.20225e-01  7.22200e-01
3.340e-01  9.17770e-01  7.22229e-01
3.345e-01  9.15314e-01  7.22259e-01
3.350e-01  9.12859e-01  7.22289e-01
3.355e-01  9.10403e-01  7.22318e-01
3.360e-01  9.07947e-01  7.22347e-01
3.365e-01  9.05491e-01  7.22376e-01
3.370e-01  9.03035e-01  7.22404e-01
3.375e-01  9.00578e-01  7.22432e-01
3.380e-01  8.98122e-01  7.22460e-01
3.385e-01  8.95665e-01  7.22487e-01
3.390e-01  8.93209e-01  7.22514e-01
3.395e-01  8.90753e-01  7.22541e-01
3.400e-01  8.88297e-01  7.22567e-01
3.405e-01  8.85841e-01  7.22593e-01
3.410e-01  8.83386e-01  7.22618e-01
3.415e-01  8.80931e-01  7.22644e-01
3.420e-01  8.78476e-01  7.22669e-01
3.425e-01  8.76021e-01  7.22693e-01
3.430e-01  8.73566e-01  7.22718e-01
3.435e-01  8.71112e-01  7.22743e-01
3.440e-01  8.68657e-01  7.22767e-01
3.445e-01  8.66202e-01  7.22792e-01
3.450e-01  8.63748e-01  7.22817e-01
3.455e-01  8.61293e-01  7.22842e-01
3.460e-01  8.58839e-01  7.22867e-01
3.465e-01  8.56384e-01  7.22892e-01
3.470e-01  8.53929e-01  7.22917e-01
3.475e-01  8.51475e-01  7.22943e-01
3.480e-01  8.49020e-01  7.22968e-01
3.485e-01  8.46565e-01  7.22993e-01
3.490e-01  8.44111e-01  7.23018e-01
3.495e-01  8.41656e-01  7.23042e-01
3.500e-01  8.39202e-01  7.23067e-01
3.505e-01  8.36748e-01  7.23091e-01
3.510e-01  8.34294e-01  7.23115e-01
3.515e-01  8.31841e-01  7.23138e-01
3.520e-01  8.29387e-01  7.23161e-01
3.525e-01  8.26935e-01  7.23183e-01
3.530e-01  8.24482e-01  7.23205e-01
3.535e-01  8.22030e-01  7.23227e-01
3.540e-01  8.19578e-01  7.23248e-01
3.545e-01  8.17127e-01  7.23270e-01
3.550e-01  8.14676e-01  7.23291e-01
3.555e-01  8.12225e-01  7.23313e-01
3.560e-01  8.09774e-01  7.23334e-01
3.565e-01  8.07324e-01  7.23356e-01
3.570e-01  8.04874e-01  7.23378e-01
3.575e-01  8.02424e-01  7.23400e-01
3.580e-01  7.99974e-01  7.23422e-01
3.585e-01  7.97524e-01  7.23444e-01
3.590e-01  7.95074e-01  7.23467e-01
3.595e-01  7.92624e-01  7.23489e-01
3.600e-01  7.90174e-01  7.23511e-01
3.605e-01  7.87724e-01  7.23533e-01
3.610e-01  7.85274e-01  7.23555e-01
3.615e-01  7.82824e-01  7.23576e-01
3.620e-01  7.80374e-01  7.23598e-01
3.625e-01  7.77925e-01  7.23619e-01
3.630e-01  7.75477e-01  7.23640e-01
3.635e-01  7.73030e-01  7.23660e-01
3.640e-01  7.70583e-01  7.23681e-01
3.645e-01  7.68137e-01  7.23701e-01
3.650e-01  7.65692e-01  7.23721e-01
3.655e-01  7.63247e-01  7.23741e-01
3.660e-01  7.60803e-01  7.23760e-01
3.665e-01  7.58359e-01  7.23780e-01
3.670e-01  7.55915e-01  7.23799e-01
3.675e-01  7.53472e-01  7.23819e-01
3.680e-01  7.51030e-01  7.23838e-01
3.685e-01  7.48587e-01  7.23857e-01
3.690e-01  7.46145e-01  7.23877e-01
3.695e-01  7.43702e-01  7.23896e-01
3.700e-01  7.41260e-01  7.23916e-01
3.705e-01  7.38818e-01  7.23935e-01
3.710e-01  7.36375e-01  7.23955e-01
3.715e-01  7.33934e-01  7.23975e-01
3.720e-01  7.31492e-01  7.23995e-01
3.725e-01  7.29051e-01  7.24014e-01
3.730e-01  7.26611e-01  7.24033e-01
3.735e-01  7.24172e-01  7.24052e-01
3.740e-01  7.21734e-01  7.24071e-01
3.745e-01  7.19296e-01  7.24089e-01
3.750e-01  7.16859e-01  7.24108e-01
3.755e-01  7.14422e-01  7.24126e-01
3.760e-01  7.11985e-01  7.24144e-01
3.765e-01  7.09549e-01  7.24163e-01
3.770e-01  7.07114e-01  7.24182e-01
3.775e-01  7.04678e-01  7.24200e-01
3.780e-01  7.02244e-01  7.24219e-01
3.785e-01  6.99809e-01  7.24238e-01
3.790e-01  6.97375e-01  7.24256e-01
3.795e-01  6.94941e-01  7.24274e-01
3.800e-01  6.92509e-01  7.24292e-01
3.805e-01  6.90076e-01  7.24309e-01
3.810e-01  6.87644e-01  7.24326e-01
3.815e-01  6.85213e-01  7.24343e-01
3.820e-01  6.82782e-01  7.24360e-01
3.825e-01  6.80352e-01  7.24376e-01
3.830e-01  6.77923e-01  7.24393e-01
3.835e-01  6.75494e-01  7.24410e-01
3.840e-01  6.73066e-01  7.24427e-01
3.845e-01  6.70638e-01  7.24444e-01
3.850e-01  6.68211e-01  7.24461e-01
3.855e-01  6.65785e-01  7.24479e-01
3.860e-01  6.63359e-01  7.24496e-01
3.865e-01  6.60934e-01  7.24513e-01
3.870e-01  6.58509e-01  7.24530e-01
3.875e-01  6.56084e-01  7.24547e-01
3.880e-01  6.53661e-01  7.24564e-01
3.885e-01  6.51237e-01  7.24581e-01
3.890e-01  6.48814e-01  7.24598e-01
3.895e-01  6.46392e-01  7.24614e-01
3.900e-01  6.43970e-01  7.24631e-01
3.905e-01  6.41549e-01  7.24647e-01
3.910e-01  6.39129e-01  7.24664e-01
3.915e-01  6.36710e-01  7.24680e-01
3.920e-01  6.34291e-01  7.24697e-01
3.925e-01  6.31873e-01  7.24714e-01
3.930e-01  6.29456e-01  7.24731e-01
3.935e-01  6.27040e-01  7.24748e-01
3.940e-01  6.24624e-01  7.24765e-01
3.945e-01  6.22208e-01  7.24782e-01
3.950e-01  6.19792e-01  7.24798e-01
3.955e-01  6.17377e-01  7.24815e-01
3.960e-01  6.14962e-01  7.24832e-01
3.965e-01  6.12547e-01  7.24848e-01
3.970e-01  6.10134e-01  7.24864e-01
3.975e-01  6.07721e-01  7.24881e-01
3.980e-01  6.05309e-01  7.24897e-01
3.985e-01  6.02897e-01  7.24912e-01
3.990e-01  6.00487e-01  7.24928e-01
3.995e-01  5.98078e-01  7.24944e-01
4.000e-01  5.95669e-01  7.24959e-01
4.005e-01  5.93262e-01  7.24975e-01
4.010e-01  5.90855e-01  7.24990e-01
4.015e-01  5.88448e-01  7.25005e-01
4.020e-01  5.86043e-01  7.25020e-01
4.025e-01  5.83638e-01  7.25036e-01
4.030e-01  5.81233e-01  7.25051e-01
4.035e-01  5.78830e-01  7.25066e-01
4.040e-01  5.76427e-01  7.25081e-01
4.045e-01  5.74025e-01  7.25096e-01
4.050e-01  5.71623e-01  7.25111e-01
4.055e-01  5.69222e-01  7.25127e-01
4.060e-01  5.66822e-01  7.25142e-01
4.065e-01  5.64422e-01  7.25157e-01
4.070e-01  5.62023e-01  7.25172e-01
4.075e-01  5.59625e-01  7.25188e-01
4.080e-01  5.57227e-01  7.25203e-01
4.085e-01  5.54831e-01  7.25218e-01
4.090e-01  5.52434e-01  7.25234e-01
4.095e-01  5.50039e-01  7.25249e-01
4.100e-01  5.47644e-01  7.25264e-01
4.105e-01  5.45250e-01  7.25279e-01
4.110e-01  5.42857e-01  7.25294e-01
4.115e-01  5.40465e-01  7.25309e-01
4.120e-01  5.38073e-01  7.25324e-01
4.125e-01  5.35682e-01  7.25339e-01
4.130e-01  5.33292e-01  7.25354e-01
4.135e-01  5.30902e-01  7.25369e-01
4.140e-01  5.28513e-01  7.25384e-01
4.145e-01  5.26125e-01  7.25399e-01
4.150e-01  5.23738e-01  7.25414e-01
4.155e-01  5.21351e-01  7.25429e-01
4.160e-01  5.18965e-01  7.25444e-01
4.165e-01  5.16579e-01  7.25459e-01
4.170e-01  5.14195e-01  7.25473e-01
4.175e-01  5.11811e-01  7.25488e-01
4.180e-01  5.09429e-01  7.25502e-01
4.185e-01  5.07047e-01  7.25516e-01
4.190e-01  5.04667e-01  7.25529e-01
4.195e-01  5.02287e-01  7.25543e-01
4.200e-01  4.99909e-01  7.25556e-01
4.205e-01  4.97531e-01  7.25570e-01
4.210e-01  4.95153e-01  7.25583e-01
4.215e-01  4.92777e-01  7.25597e-01
4.220e-01  4.90401e-01  7.25610e-01
4.225e-01  4.88025e-01  7.25624e-01
4.230e-01  4.85650e-01  7.25638e-01
4.235e-01  4.83276e-01  7.25652e-01
4.240e-01  4.80902e-01  7.25667e-01
4.245e-01  4.78528e-01  7.25682e-01
4.250e-01  4.76156e-01  7.25696e-01
4.255e-01  4.73784e-01  7.25711e-01
4.260e-01  4.71413e-01  7.25726e-01
4.265e-01  4.69043e-01  7.25740e-01
4.270e-01  4.66674e-01  7.25754e-01
4.275e-01  4.64307e-01  7.25767e-01
4.280e-01  4.61941e-01  7.25781e-01
4.285e-01  4.59576e-01  7.25794e-01
4.290e-01  4.57212e-01  7.25806e-01
4.295e-01  4.54849e-01  7.25819e-01
4.300e-01  4.52487e-01  7.25832e-01
4.305e-01  4.50125e-01  7.25845e-01
4.310e-01  4.47764e-01  7.25858e-01
4.315e-01  4.45403e-01  7.25871e-01
4.320e-01  4.43043e-01  7.25885e-01
4.325e-01  4.40683e-01  7.25899e-01
4.330e-01  4.38323e-01  7.25914e-01
4.335e-01  4.35964e-01  7.25928e-01
4.340e-01  4.33606e-01  7.25943e-01
4.345e-01  4.31249e-01  7.25958e-01
4.350e-01  4.28893e-01  7.25972e-01
4.355e-01  4.26539e-01  7.25986e-01
4.360e-01  4.24186e-01  7.26000e-01
4.365e-01  4.21834e-01  7.26013e-01
4.370e-01  4.19483e-01  7.26027e-01
4.375e-01  4.17132e-01  7.26040e-01
4.380e-01  4.14782e-01  7.26054e-01
4.385e-01  4.12433e-01  7.26068e-01
4.390e-01  4.10084e-01  7.26081e-01
4.395e-01  4.07736e-01  7.26095e-01
4.400e-01  4.05388e-01  7.26109e-01
4.405e-01  4.03042e-01  7.26123e-01
4.410e-01  4.00696e-01  7.26136e-01
4.415e-01  3.98352e-01  7.26150e-01
4.420e-01  3.96008e-01  7.26163e-01
4.425e-01  3.93666e-01  7.26177e-01
4.430e-01  3.91325e-01  7.26190e-01
4.435e-01  3.88984e-01  7.26203e-01
4.440e-01  3.86645e-01  7.26216e-01
4.445e-01  3.84307e-01  7.26229e-01
4.450e-01  3.81970e-01  7.26241e-01
4.455e-01  3.79633e-01  7.26254e-01
4.460e-01  3.77297e-01  7.26267e-01
4.465e-01  3.74963e-01  7.26279e-01
4.470e-01  3.72629e-01  7.26292e-01
4.475e-01  3.70296e-01  7.26305e-01
4.480e-01  3.67963e-01  7.26317e-01
4.485e-01  3.65632e-01  7.26330e-01
4.490e-01  3.63302e-01  7.26343e-01
4.495e-01  3.60972e-01  7.26355e-01
4.500e-01  3.58643e-01  7.26368e-01
4.505e-01  3.56315e-01  7.26381e-01
4.510e-01  3.53988e-01  7.26393e-01
4.515e-01  3.51662e-01  7.26406e-01
4.520e-01  3.49337e-01  7.26419e-01
4.525e-01  3.47013e-01  7.26432e-01
4.530e-01  3.44689e-01  7.26445e-01
4.535e-01  3.42367e-01  7.26458e-01
4.540e-01  3.40045e-01  7.26471e-01
4.545e-01  3.37724e-01  7.26484e-01
4.550e-01  3.35404e-01  7.26497e-01
4.555e-01  3.33084e-01  7.26511e-01
4.560e-01  3.30766e-01  7.26524e-01
4.565e-01  3.28448e-01  7.26537e-01
4.570e-01  3.26131e-01  7.26550e-01
4.575e-01  3.23815e-01  7.26564e-01
4.580e-01  3.21500e-01  7.26577e-01
4.585e-01  3.19186e-01  7.26590e-01
4.590e-01  3.16873e-01  7.26603e-01
4.595e-01  3.14561e-01  7.26616e-01
4.600e-01  3.12250e-01  7.26629e-01
4.605e-01  3.09940e-01  7.26642e-01
4.610e-01  3.07631e-01  7.26655e-01
4.615e-01  3.05323e-01  7.26668e-01
4.620e-01  3.03015e-01  7.26681e-01
4.625e-01  3.00709e-01  7.26694e-01
4.630e-01  2.98403e-01  7.26706e-01
4.635e-01  2.96099e-01  7.26719e-01
4.640e-01  2.93796e-01  7.26731e-01
4.645e-01  2.91493e-01  7.26744e-01
4.650e-01  2.89192e-01  7.26756e-01
4.655e-01  2.86892e-01  7.26768e-01
4.660e-01  2.84593e-01  7.26779e-01
4.665e-01  2.82295e-01  7.26791e-01
4.670e-01  2.79998e-01  7.26803e-01
4.675e-01  2.77701e-01  7.26814e-01
4.680e-01  2.75406e-01  7.26826e-01
4.685e-01  2.73112e-01  7.26838e-01
4.690e-01  2.70818e-01  7.26850e-01
4.695e-01  2.68525e-01  7.26862e-01
4.700e-01  2.66233e-01  7.26874e-01
4.705e-01  2.63941e-01  7.26887e-01
4.710e-01  2.61650e-01  7.26900e-01
4.715e-01  2.59360e-01  7.26913e-01
4.720e-01  2.57071e-01  7.26926e-01
4.725e-01  2.54783e-01  7.26939e-01
4.730e-01  2.52496e-01  7.26952e-01
4.735e-01  2.50210e-01  7.26964e-01
4.740e-01  2.47925e-01  7.26977e-01
4.745e-01  2.45641e-01  7.26989e-01
4.750e-01  2.43358e-01  7.27001e-01
4.755e-01  2.41077e-01  7.27013e-01
4.760e-01  2.38796e-01  7.27025e-01
4.765e-01  2.36517e-01  7.27037e-01
4.770e-01  2.34238e-01  7.27049e-01
4.775e-01  2.31961e-01  7.27061e-01
4.780e-01  2.29684e-01  7.27073e-01
4.785e-01  2.27408e-01  7.27085e-01
4.790e-01  2.25134e-01  7.27097e-01
4.795e-01  2.22860e-01  7.27110e-01
4.800e-01  2.20587e-01  7.27122e-01
4.805e-01  2.18315e-01  7.27135e-01
4.810e-01  2.16044e-01  7.27147e-01
4.815e-01  2.13774e-01  7.27160e-01
4.820e-01  2.11504e-01  7.27172e-01
4.825e-01  2.09236e-01  7.27184e-01
4.830e-01  2.06968e-01  7.27196e-01
4.835e-01  2.04701e-01  7.27209e-01
4.840e-01  2.02435e-01  7.27221e-01
4.845e-01  2.00170e-01  7.27233e-01
4.850e-01  1.97906e-01  7.27245e-01
4.855e-01  1.95643e-01  7.27258e-01
4.860e-01  1.93381e-01  7.27270e-01
4.865e-01  1.91119e-01  7.27282e-01
4.870e-01  1.88859e-01  7.27295e-01
4.875e-01  1.86600e-01  7.27307e-01
4.880e-01  1.84341e-01  7.27319e-01
4.885e-01  1.82084e-01  7.27331e-01
4.890e-01  1.79829e-01  7.27343e-01
4.895e-01  1.77574e-01  7.27354e-01
4.900e-01  1.75321e-01  7.27366e-01
4.905e-01  1.73068e-01  7.27377e-01
4.910e-01  1.70817e-01  7.27388e-01
4.915e-01  1.68566e-01  7.27400e-01
4.920e-01  1.66317e-01  7.27411e-01
4.925e-01  1.64068e-01  7.27422e-01
4.930e-01  1.61821e-01  7.27433e-01
4.935e-01  1.59574e-01  7.27445e-01
4.940e-01  1.57328e-01  7.27456e-01
4.945e-01  1.55083e-01  7.27468e-01
4.950e-01  1.52838e-01  7.27480e-01
4.955e-01  1.50594e-01  7.27492e-01
4.960e-01  1.48352e-01  7.27504e-01
4.965e-01  1.46110e-01  7.27517e-01
4.970e-01  1.43869e-01  7.27529e-01
4.975e-01  1.41630e-01  7.27541e-01
4.980e-01  1.39391e-01  7.27553e-01
4.985e-01  1.37154e-01  7.27565e-01
4.990e-01  1.34918e-01  7.27576e-01
4.995e-01  1.32683e-01  7.27588e-01
5.000e-01  1.30449e-01  7.27599e-01
5.005e-01  1.28217e-01  7.27611e-01
5.010e-01  1.25985e-01  7.27622e-01
5.015e-01  1.23754e-01  7.27633e-01
5.020e-01  1.21524e-01  7.27645e-01
5.025e-01  1.19295e-01  7.27657e-01
5.030e-01  1.17067e-01  7.27668e-01
5.035e-01  1.14839e-01  7.27680e-01
5.040e-01  1.12612e-01  7.27692e-01
5.045e-01  1.10386e-01  7.27705e-01
5.050e-01  1.08161e-01  7.27717e-01
5.055e-01  1.05937e-01  7.27729e-01
5.060e-01  1.03714e-01  7.27741e-01
5.065e-01  1.01492e-01  7.27754e-01
