# Magnus solar model B23-MB22p
#
# Reference:  Y. Herrera and A. Serenelli, "Standard Solar Models B23 / SF-III", Zenodo, v1.2 (2023), doi:10.5281/zenodo.10822316; solar composition Magg et al. (2022), A&A 661, A140 (photospheric)
# Source:     https://zenodo.org/records/10822316/files/SolarModels_ICE2023_v1.2.zip
# Original:   SolarModels/struct+nu_SF3_MB22p.dat
# Retrieved:  2026-09-23
# SHA-256:    382037d76ed35c9b50a4094d3ada3c90284af025c3235b49cda9d932699f87d0 (of SolarModels_ICE2023_v1.2.zip)
# Terms:      Creative Commons Attribution 4.0 International (CC-BY-4.0).
# Modified:   columns extracted only -- radius [R_sun], log10_rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: log10_rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#    #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
#
# r_over_r_sun  log10_rho_g_per_cm3  x_hydrogen
2.310e-01  1.40670e+00  6.96993e-01
2.315e-01  1.40445e+00  6.97139e-01
2.320e-01  1.40220e+00  6.97283e-01
2.325e-01  1.39994e+00  6.97426e-01
2.330e-01  1.39769e+00  6.97567e-01
2.335e-01  1.39543e+00  6.97707e-01
2.340e-01  1.39317e+00  6.97845e-01
2.345e-01  1.39091e+00  6.97982e-01
2.350e-01  1.38864e+00  6.98117e-01
2.355e-01  1.38638e+00  6.98250e-01
2.360e-01  1.38411e+00  6.98382e-01
2.365e-01  1.38184e+00  6.98513e-01
2.370e-01  1.37957e+00  6.98643e-01
2.375e-01  1.37729e+00  6.98771e-01
2.380e-01  1.37502e+00  6.98897e-01
2.385e-01  1.37274e+00  6.99022e-01
2.390e-01  1.37046e+00  6.99146e-01
2.395e-01  1.36818e+00  6.99268e-01
2.400e-01  1.36590e+00  6.99388e-01
2.405e-01  1.36362e+00  6.99507e-01
2.410e-01  1.36134e+00  6.99624e-01
2.415e-01  1.35905e+00  6.99740e-01
2.420e-01  1.35676e+00  6.99855e-01
2.425e-01  1.35447e+00  6.99969e-01
2.430e-01  1.35218e+00  7.00081e-01
2.435e-01  1.34989e+00  7.00193e-01
2.440e-01  1.34759e+00  7.00303e-01
2.445e-01  1.34530e+00  7.00413e-01
2.450e-01  1.34300e+00  7.00520e-01
2.455e-01  1.34070e+00  7.00626e-01
2.460e-01  1.33841e+00  7.00731e-01
2.465e-01  1.33610e+00  7.00835e-01
2.470e-01  1.33380e+00  7.00938e-01
2.475e-01  1.33149e+00  7.01039e-01
2.480e-01  1.32918e+00  7.01139e-01
2.485e-01  1.32688e+00  7.01238e-01
2.490e-01  1.32457e+00  7.01336e-01
2.495e-01  1.32226e+00  7.01433e-01
2.500e-01  1.31994e+00  7.01528e-01
2.505e-01  1.31763e+00  7.01622e-01
2.510e-01  1.31531e+00  7.01714e-01
2.515e-01  1.31299e+00  7.01806e-01
2.520e-01  1.31067e+00  7.01896e-01
2.525e-01  1.30835e+00  7.01985e-01
2.530e-01  1.30603e+00  7.02074e-01
2.535e-01  1.30370e+00  7.02161e-01
2.540e-01  1.30138e+00  7.02248e-01
2.545e-01  1.29906e+00  7.02334e-01
2.550e-01  1.29673e+00  7.02419e-01
2.555e-01  1.29440e+00  7.02503e-01
2.560e-01  1.29207e+00  7.02586e-01
2.565e-01  1.28974e+00  7.02667e-01
2.570e-01  1.28740e+00  7.02748e-01
2.575e-01  1.28506e+00  7.02827e-01
2.580e-01  1.28273e+00  7.02906e-01
2.585e-01  1.28039e+00  7.02983e-01
2.590e-01  1.27805e+00  7.03059e-01
2.595e-01  1.27571e+00  7.03134e-01
2.600e-01  1.27336e+00  7.03208e-01
2.605e-01  1.27102e+00  7.03281e-01
2.610e-01  1.26868e+00  7.03353e-01
2.615e-01  1.26633e+00  7.03425e-01
2.620e-01  1.26399e+00  7.03496e-01
2.625e-01  1.26164e+00  7.03566e-01
2.630e-01  1.25929e+00  7.03635e-01
2.635e-01  1.25694e+00  7.03704e-01
2.640e-01  1.25459e+00  7.03772e-01
2.645e-01  1.25224e+00  7.03840e-01
2.650e-01  1.24988e+00  7.03908e-01
2.655e-01  1.24752e+00  7.03975e-01
2.660e-01  1.24517e+00  7.04041e-01
2.665e-01  1.24281e+00  7.04107e-01
2.670e-01  1.24044e+00  7.04173e-01
2.675e-01  1.23808e+00  7.04238e-01
2.680e-01  1.23571e+00  7.04302e-01
2.685e-01  1.23335e+00  7.04366e-01
2.690e-01  1.23098e+00  7.04430e-01
2.695e-01  1.22861e+00  7.04493e-01
2.700e-01  1.22624e+00  7.04556e-01
2.705e-01  1.22387e+00  7.04618e-01
2.710e-01  1.22150e+00  7.04680e-01
2.715e-01  1.21913e+00  7.04741e-01
2.720e-01  1.21676e+00  7.04802e-01
2.725e-01  1.21439e+00  7.04863e-01
2.730e-01  1.21201e+00  7.04922e-01
2.735e-01  1.20963e+00  7.04982e-01
2.740e-01  1.20726e+00  7.05041e-01
2.745e-01  1.20488e+00  7.05099e-01
2.750e-01  1.20250e+00  7.05157e-01
2.755e-01  1.20011e+00  7.05215e-01
2.760e-01  1.19773e+00  7.05272e-01
2.765e-01  1.19534e+00  7.05329e-01
2.770e-01  1.19296e+00  7.05386e-01
2.775e-01  1.19057e+00  7.05442e-01
2.780e-01  1.18818e+00  7.05499e-01
2.785e-01  1.18579e+00  7.05555e-01
2.790e-01  1.18340e+00  7.05611e-01
2.795e-01  1.18101e+00  7.05668e-01
2.800e-01  1.17861e+00  7.05725e-01
2.805e-01  1.17622e+00  7.05782e-01
2.810e-01  1.17382e+00  7.05839e-01
2.815e-01  1.17143e+00  7.05896e-01
2.820e-01  1.16903e+00  7.05953e-01
2.825e-01  1.16663e+00  7.06009e-01
2.830e-01  1.16423e+00  7.06065e-01
2.835e-01  1.16183e+00  7.06121e-01
2.840e-01  1.15943e+00  7.06176e-01
2.845e-01  1.15703e+00  7.06231e-01
2.850e-01  1.15462e+00  7.06285e-01
2.855e-01  1.15222e+00  7.06339e-01
2.860e-01  1.14982e+00  7.06393e-01
2.865e-01  1.14741e+00  7.06447e-01
2.870e-01  1.14500e+00  7.06501e-01
2.875e-01  1.14260e+00  7.06555e-01
2.880e-01  1.14019e+00  7.06609e-01
2.885e-01  1.13778e+00  7.06663e-01
2.890e-01  1.13536e+00  7.06717e-01
2.895e-01  1.13295e+00  7.06771e-01
2.900e-01  1.13054e+00  7.06825e-01
2.905e-01  1.12812e+00  7.06879e-01
2.910e-01  1.12571e+00  7.06933e-01
2.915e-01  1.12329e+00  7.06987e-01
2.920e-01  1.12088e+00  7.07041e-01
2.925e-01  1.11846e+00  7.07094e-01
2.930e-01  1.11604e+00  7.07147e-01
2.935e-01  1.11362e+00  7.07199e-01
2.940e-01  1.11120e+00  7.07252e-01
2.945e-01  1.10878e+00  7.07304e-01
2.950e-01  1.10636e+00  7.07356e-01
2.955e-01  1.10393e+00  7.07408e-01
2.960e-01  1.10151e+00  7.07460e-01
2.965e-01  1.09908e+00  7.07512e-01
2.970e-01  1.09666e+00  7.07564e-01
2.975e-01  1.09423e+00  7.07615e-01
2.980e-01  1.09181e+00  7.07665e-01
2.985e-01  1.08938e+00  7.07715e-01
2.990e-01  1.08695e+00  7.07764e-01
2.995e-01  1.08452e+00  7.07812e-01
3.000e-01  1.08210e+00  7.07860e-01
3.005e-01  1.07967e+00  7.07908e-01
3.010e-01  1.07724e+00  7.07955e-01
3.015e-01  1.07481e+00  7.08002e-01
3.020e-01  1.07238e+00  7.08048e-01
3.025e-01  1.06995e+00  7.08095e-01
3.030e-01  1.06752e+00  7.08141e-01
3.035e-01  1.06509e+00  7.08188e-01
3.040e-01  1.06265e+00  7.08234e-01
3.045e-01  1.06022e+00  7.08281e-01
3.050e-01  1.05779e+00  7.08327e-01
3.055e-01  1.05535e+00  7.08373e-01
3.060e-01  1.05292e+00  7.08419e-01
3.065e-01  1.05048e+00  7.08465e-01
3.070e-01  1.04804e+00  7.08510e-01
3.075e-01  1.04561e+00  7.08555e-01
3.080e-01  1.04317e+00  7.08599e-01
3.085e-01  1.04073e+00  7.08644e-01
3.090e-01  1.03829e+00  7.08687e-01
3.095e-01  1.03585e+00  7.08731e-01
3.100e-01  1.03341e+00  7.08774e-01
3.105e-01  1.03097e+00  7.08817e-01
3.110e-01  1.02853e+00  7.08860e-01
3.115e-01  1.02609e+00  7.08902e-01
3.120e-01  1.02365e+00  7.08944e-01
3.125e-01  1.02121e+00  7.08985e-01
3.130e-01  1.01877e+00  7.09026e-01
3.135e-01  1.01632e+00  7.09066e-01
3.140e-01  1.01388e+00  7.09106e-01
3.145e-01  1.01144e+00  7.09145e-01
3.150e-01  1.00900e+00  7.09185e-01
3.155e-01  1.00655e+00  7.09224e-01
3.160e-01  1.00411e+00  7.09262e-01
3.165e-01  1.00166e+00  7.09301e-01
3.170e-01  9.99220e-01  7.09339e-01
3.175e-01  9.96776e-01  7.09378e-01
3.180e-01  9.94332e-01  7.09416e-01
3.185e-01  9.91887e-01  7.09455e-01
3.190e-01  9.89443e-01  7.09493e-01
3.195e-01  9.86998e-01  7.09530e-01
3.200e-01  9.84553e-01  7.09568e-01
3.205e-01  9.82107e-01  7.09605e-01
3.210e-01  9.79662e-01  7.09641e-01
3.215e-01  9.77216e-01  7.09677e-01
3.220e-01  9.74770e-01  7.09713e-01
3.225e-01  9.72323e-01  7.09748e-01
3.230e-01  9.69877e-01  7.09783e-01
3.235e-01  9.67430e-01  7.09817e-01
3.240e-01  9.64984e-01  7.09850e-01
3.245e-01  9.62537e-01  7.09883e-01
3.250e-01  9.60089e-01  7.09916e-01
3.255e-01  9.57642e-01  7.09949e-01
3.260e-01  9.55195e-01  7.09982e-01
3.265e-01  9.52747e-01  7.10015e-01
3.270e-01  9.50299e-01  7.10048e-01
3.275e-01  9.47850e-01  7.10082e-01
3.280e-01  9.45402e-01  7.10116e-01
3.285e-01  9.42953e-01  7.10150e-01
3.290e-01  9.40504e-01  7.10183e-01
3.295e-01  9.38056e-01  7.10216e-01
3.300e-01  9.35608e-01  7.10247e-01
3.305e-01  9.33159e-01  7.10278e-01
3.310e-01  9.30711e-01  7.10309e-01
3.315e-01  9.28263e-01  7.10339e-01
3.320e-01  9.25815e-01  7.10369e-01
3.325e-01  9.23367e-01  7.10399e-01
3.330e-01  9.20918e-01  7.10429e-01
3.335e-01  9.18470e-01  7.10460e-01
3.340e-01  9.16021e-01  7.10490e-01
3.345e-01  9.13572e-01  7.10520e-01
3.350e-01  9.11123e-01  7.10551e-01
3.355e-01  9.08674e-01  7.10581e-01
3.360e-01  9.06225e-01  7.10611e-01
3.365e-01  9.03776e-01  7.10640e-01
3.370e-01  9.01326e-01  7.10669e-01
3.375e-01  8.98877e-01  7.10698e-01
3.380e-01  8.96428e-01  7.10727e-01
3.385e-01  8.93979e-01  7.10755e-01
3.390e-01  8.91530e-01  7.10784e-01
3.395e-01  8.89081e-01  7.10812e-01
3.400e-01  8.86633e-01  7.10840e-01
3.405e-01  8.84185e-01  7.10868e-01
3.410e-01  8.81737e-01  7.10896e-01
3.415e-01  8.79290e-01  7.10923e-01
3.420e-01  8.76843e-01  7.10950e-01
3.425e-01  8.74397e-01  7.10976e-01
3.430e-01  8.71950e-01  7.11002e-01
3.435e-01  8.69504e-01  7.11027e-01
3.440e-01  8.67058e-01  7.11052e-01
3.445e-01  8.64612e-01  7.11077e-01
3.450e-01  8.62166e-01  7.11102e-01
3.455e-01  8.59720e-01  7.11127e-01
3.460e-01  8.57274e-01  7.11152e-01
3.465e-01  8.54827e-01  7.11178e-01
3.470e-01  8.52381e-01  7.11203e-01
3.475e-01  8.49934e-01  7.11228e-01
3.480e-01  8.47488e-01  7.11254e-01
3.485e-01  8.45041e-01  7.11279e-01
3.490e-01  8.42595e-01  7.11304e-01
3.495e-01  8.40150e-01  7.11329e-01
3.500e-01  8.37704e-01  7.11354e-01
3.505e-01  8.35259e-01  7.11378e-01
3.510e-01  8.32815e-01  7.11403e-01
3.515e-01  8.30371e-01  7.11427e-01
3.520e-01  8.27927e-01  7.11451e-01
3.525e-01  8.25483e-01  7.11474e-01
3.530e-01  8.23040e-01  7.11498e-01
3.535e-01  8.20597e-01  7.11522e-01
3.540e-01  8.18154e-01  7.11546e-01
3.545e-01  8.15712e-01  7.11570e-01
3.550e-01  8.13270e-01  7.11593e-01
3.555e-01  8.10828e-01  7.11617e-01
3.560e-01  8.08386e-01  7.11640e-01
3.565e-01  8.05945e-01  7.11663e-01
3.570e-01  8.03504e-01  7.11686e-01
3.575e-01  8.01063e-01  7.11709e-01
3.580e-01  7.98622e-01  7.11732e-01
3.585e-01  7.96182e-01  7.11754e-01
3.590e-01  7.93742e-01  7.11776e-01
3.595e-01  7.91302e-01  7.11799e-01
3.600e-01  7.88863e-01  7.11821e-01
3.605e-01  7.86423e-01  7.11844e-01
3.610e-01  7.83984e-01  7.11866e-01
3.615e-01  7.81545e-01  7.11888e-01
3.620e-01  7.79107e-01  7.11910e-01
3.625e-01  7.76669e-01  7.11931e-01
3.630e-01  7.74232e-01  7.11953e-01
3.635e-01  7.71795e-01  7.11974e-01
3.640e-01  7.69358e-01  7.11995e-01
3.645e-01  7.66922e-01  7.12016e-01
3.650e-01  7.64486e-01  7.12037e-01
3.655e-01  7.62051e-01  7.12058e-01
3.660e-01  7.59617e-01  7.12079e-01
3.665e-01  7.57183e-01  7.12100e-01
3.670e-01  7.54749e-01  7.12121e-01
3.675e-01  7.52316e-01  7.12143e-01
3.680e-01  7.49883e-01  7.12164e-01
3.685e-01  7.47450e-01  7.12185e-01
3.690e-01  7.45018e-01  7.12205e-01
3.695e-01  7.42586e-01  7.12226e-01
3.700e-01  7.40154e-01  7.12246e-01
3.705e-01  7.37722e-01  7.12266e-01
3.710e-01  7.35292e-01  7.12285e-01
3.715e-01  7.32862e-01  7.12305e-01
3.720e-01  7.30432e-01  7.12324e-01
3.725e-01  7.28004e-01  7.12343e-01
3.730e-01  7.25576e-01  7.12362e-01
3.735e-01  7.23148e-01  7.12380e-01
3.740e-01  7.20721e-01  7.12399e-01
3.745e-01  7.18294e-01  7.12418e-01
3.750e-01  7.15868e-01  7.12437e-01
3.755e-01  7.13442e-01  7.12456e-01
3.760e-01  7.11016e-01  7.12476e-01
3.765e-01  7.08591e-01  7.12495e-01
3.770e-01  7.06166e-01  7.12515e-01
3.775e-01  7.03741e-01  7.12534e-01
3.780e-01  7.01317e-01  7.12554e-01
3.785e-01  6.98894e-01  7.12573e-01
3.790e-01  6.96471e-01  7.12591e-01
3.795e-01  6.94050e-01  7.12609e-01
3.800e-01  6.91629e-01  7.12628e-01
3.805e-01  6.89208e-01  7.12645e-01
3.810e-01  6.86788e-01  7.12663e-01
3.815e-01  6.84369e-01  7.12681e-01
3.820e-01  6.81950e-01  7.12699e-01
3.825e-01  6.79532e-01  7.12716e-01
3.830e-01  6.77114e-01  7.12734e-01
3.835e-01  6.74697e-01  7.12752e-01
3.840e-01  6.72280e-01  7.12770e-01
3.845e-01  6.69864e-01  7.12788e-01
3.850e-01  6.67448e-01  7.12806e-01
3.855e-01  6.65033e-01  7.12824e-01
3.860e-01  6.62618e-01  7.12842e-01
3.865e-01  6.60204e-01  7.12860e-01
3.870e-01  6.57791e-01  7.12877e-01
3.875e-01  6.55379e-01  7.12895e-01
3.880e-01  6.52967e-01  7.12912e-01
3.885e-01  6.50556e-01  7.12929e-01
3.890e-01  6.48145e-01  7.12946e-01
3.895e-01  6.45735e-01  7.12963e-01
3.900e-01  6.43326e-01  7.12981e-01
3.905e-01  6.40917e-01  7.12998e-01
3.910e-01  6.38509e-01  7.13015e-01
3.915e-01  6.36101e-01  7.13033e-01
3.920e-01  6.33694e-01  7.13050e-01
3.925e-01  6.31287e-01  7.13068e-01
3.930e-01  6.28881e-01  7.13085e-01
3.935e-01  6.26475e-01  7.13103e-01
3.940e-01  6.24070e-01  7.13120e-01
3.945e-01  6.21666e-01  7.13137e-01
3.950e-01  6.19263e-01  7.13154e-01
3.955e-01  6.16860e-01  7.13171e-01
3.960e-01  6.14457e-01  7.13188e-01
3.965e-01  6.12056e-01  7.13204e-01
3.970e-01  6.09655e-01  7.13221e-01
3.975e-01  6.07255e-01  7.13237e-01
3.980e-01  6.04856e-01  7.13253e-01
3.985e-01  6.02457e-01  7.13269e-01
3.990e-01  6.00059e-01  7.13285e-01
3.995e-01  5.97662e-01  7.13301e-01
4.000e-01  5.95266e-01  7.13317e-01
4.005e-01  5.92870e-01  7.13333e-01
4.010e-01  5.90475e-01  7.13349e-01
4.015e-01  5.88081e-01  7.13365e-01
4.020e-01  5.85688e-01  7.13380e-01
4.025e-01  5.83295e-01  7.13396e-01
4.030e-01  5.80903e-01  7.13412e-01
4.035e-01  5.78512e-01  7.13427e-01
4.040e-01  5.76122e-01  7.13443e-01
4.045e-01  5.73732e-01  7.13459e-01
4.050e-01  5.71343e-01  7.13474e-01
4.055e-01  5.68955e-01  7.13489e-01
4.060e-01  5.66567e-01  7.13505e-01
4.065e-01  5.64181e-01  7.13520e-01
4.070e-01  5.61795e-01  7.13535e-01
4.075e-01  5.59409e-01  7.13550e-01
4.080e-01  5.57025e-01  7.13565e-01
4.085e-01  5.54641e-01  7.13579e-01
4.090e-01  5.52258e-01  7.13594e-01
4.095e-01  5.49876e-01  7.13609e-01
4.100e-01  5.47494e-01  7.13624e-01
4.105e-01  5.45114e-01  7.13639e-01
4.110e-01  5.42734e-01  7.13653e-01
4.115e-01  5.40355e-01  7.13668e-01
4.120e-01  5.37977e-01  7.13683e-01
4.125e-01  5.35599e-01  7.13698e-01
4.130e-01  5.33222e-01  7.13713e-01
4.135e-01  5.30846e-01  7.13728e-01
4.140e-01  5.28471e-01  7.13743e-01
4.145e-01  5.26096e-01  7.13758e-01
4.150e-01  5.23722e-01  7.13773e-01
4.155e-01  5.21349e-01  7.13788e-01
4.160e-01  5.18976e-01  7.13803e-01
4.165e-01  5.16604e-01  7.13819e-01
4.170e-01  5.14233e-01  7.13834e-01
4.175e-01  5.11862e-01  7.13849e-01
4.180e-01  5.09492e-01  7.13865e-01
4.185e-01  5.07123e-01  7.13880e-01
4.190e-01  5.04754e-01  7.13895e-01
4.195e-01  5.02386e-01  7.13910e-01
4.200e-01  5.00019e-01  7.13925e-01
4.205e-01  4.97653e-01  7.13940e-01
4.210e-01  4.95288e-01  7.13955e-01
4.215e-01  4.92923e-01  7.13970e-01
4.220e-01  4.90560e-01  7.13985e-01
4.225e-01  4.88197e-01  7.14000e-01
4.230e-01  4.85835e-01  7.14015e-01
4.235e-01  4.83474e-01  7.14029e-01
4.240e-01  4.81114e-01  7.14043e-01
4.245e-01  4.78756e-01  7.14058e-01
4.250e-01  4.76398e-01  7.14072e-01
4.255e-01  4.74041e-01  7.14086e-01
4.260e-01  4.71685e-01  7.14100e-01
4.265e-01  4.69330e-01  7.14114e-01
4.270e-01  4.66975e-01  7.14129e-01
4.275e-01  4.64622e-01  7.14143e-01
4.280e-01  4.62269e-01  7.14157e-01
4.285e-01  4.59918e-01  7.14171e-01
4.290e-01  4.57567e-01  7.14185e-01
4.295e-01  4.55216e-01  7.14199e-01
4.300e-01  4.52867e-01  7.14214e-01
4.305e-01  4.50518e-01  7.14228e-01
4.310e-01  4.48170e-01  7.14242e-01
4.315e-01  4.45823e-01  7.14257e-01
4.320e-01  4.43477e-01  7.14271e-01
4.325e-01  4.41131e-01  7.14286e-01
4.330e-01  4.38786e-01  7.14300e-01
4.335e-01  4.36441e-01  7.14315e-01
4.340e-01  4.34098e-01  7.14329e-01
4.345e-01  4.31755e-01  7.14344e-01
4.350e-01  4.29413e-01  7.14358e-01
4.355e-01  4.27073e-01  7.14372e-01
4.360e-01  4.24733e-01  7.14386e-01
4.365e-01  4.22394e-01  7.14400e-01
4.370e-01  4.20056e-01  7.14414e-01
4.375e-01  4.17719e-01  7.14429e-01
4.380e-01  4.15383e-01  7.14443e-01
4.385e-01  4.13048e-01  7.14457e-01
4.390e-01  4.10714e-01  7.14471e-01
4.395e-01  4.08380e-01  7.14485e-01
4.400e-01  4.06047e-01  7.14500e-01
4.405e-01  4.03716e-01  7.14514e-01
4.410e-01  4.01385e-01  7.14528e-01
4.415e-01  3.99055e-01  7.14542e-01
4.420e-01  3.96727e-01  7.14555e-01
4.425e-01  3.94399e-01  7.14569e-01
4.430e-01  3.92072e-01  7.14582e-01
4.435e-01  3.89747e-01  7.14595e-01
4.440e-01  3.87422e-01  7.14608e-01
4.445e-01  3.85098e-01  7.14621e-01
4.450e-01  3.82775e-01  7.14634e-01
4.455e-01  3.80452e-01  7.14648e-01
4.460e-01  3.78131e-01  7.14662e-01
4.465e-01  3.75810e-01  7.14676e-01
4.470e-01  3.73489e-01  7.14690e-01
4.475e-01  3.71170e-01  7.14704e-01
4.480e-01  3.68852e-01  7.14718e-01
4.485e-01  3.66535e-01  7.14732e-01
4.490e-01  3.64219e-01  7.14745e-01
4.495e-01  3.61904e-01  7.14759e-01
4.500e-01  3.59590e-01  7.14772e-01
4.505e-01  3.57277e-01  7.14785e-01
4.510e-01  3.54965e-01  7.14798e-01
4.515e-01  3.52654e-01  7.14810e-01
4.520e-01  3.50344e-01  7.14823e-01
4.525e-01  3.48035e-01  7.14836e-01
4.530e-01  3.45726e-01  7.14849e-01
4.535e-01  3.43418e-01  7.14862e-01
4.540e-01  3.41110e-01  7.14876e-01
4.545e-01  3.38803e-01  7.14889e-01
4.550e-01  3.36497e-01  7.14903e-01
4.555e-01  3.34192e-01  7.14917e-01
4.560e-01  3.31888e-01  7.14930e-01
4.565e-01  3.29585e-01  7.14944e-01
4.570e-01  3.27284e-01  7.14957e-01
4.575e-01  3.24983e-01  7.14970e-01
4.580e-01  3.22684e-01  7.14983e-01
4.585e-01  3.20386e-01  7.14996e-01
4.590e-01  3.18088e-01  7.15009e-01
4.595e-01  3.15792e-01  7.15021e-01
4.600e-01  3.13497e-01  7.15034e-01
4.605e-01  3.11203e-01  7.15046e-01
4.610e-01  3.08910e-01  7.15059e-01
4.615e-01  3.06617e-01  7.15071e-01
4.620e-01  3.04326e-01  7.15084e-01
4.625e-01  3.02035e-01  7.15096e-01
4.630e-01  2.99746e-01  7.15109e-01
4.635e-01  2.97457e-01  7.15121e-01
4.640e-01  2.95169e-01  7.15134e-01
4.645e-01  2.92882e-01  7.15146e-01
4.650e-01  2.90597e-01  7.15159e-01
4.655e-01  2.88312e-01  7.15171e-01
4.660e-01  2.86028e-01  7.15184e-01
4.665e-01  2.83745e-01  7.15197e-01
4.670e-01  2.81463e-01  7.15210e-01
4.675e-01  2.79182e-01  7.15223e-01
4.680e-01  2.76901e-01  7.15236e-01
4.685e-01  2.74622e-01  7.15249e-01
4.690e-01  2.72344e-01  7.15262e-01
4.695e-01  2.70066e-01  7.15274e-01
4.700e-01  2.67789e-01  7.15287e-01
4.705e-01  2.65513e-01  7.15300e-01
4.710e-01  2.63238e-01  7.15313e-01
4.715e-01  2.60964e-01  7.15325e-01
4.720e-01  2.58691e-01  7.15338e-01
4.725e-01  2.56418e-01  7.15351e-01
4.730e-01  2.54147e-01  7.15363e-01
4.735e-01  2.51876e-01  7.15376e-01
4.740e-01  2.49607e-01  7.15389e-01
4.745e-01  2.47339e-01  7.15402e-01
4.750e-01  2.45071e-01  7.15415e-01
4.755e-01  2.42805e-01  7.15428e-01
4.760e-01  2.40540e-01  7.15441e-01
4.765e-01  2.38276e-01  7.15454e-01
4.770e-01  2.36013e-01  7.15466e-01
4.775e-01  2.33752e-01  7.15479e-01
4.780e-01  2.31491e-01  7.15491e-01
4.785e-01  2.29232e-01  7.15503e-01
4.790e-01  2.26973e-01  7.15515e-01
4.795e-01  2.24715e-01  7.15528e-01
4.800e-01  2.22458e-01  7.15540e-01
4.805e-01  2.20202e-01  7.15552e-01
4.810e-01  2.17946e-01  7.15565e-01
4.815e-01  2.15691e-01  7.15577e-01
4.820e-01  2.13437e-01  7.15590e-01
4.825e-01  2.11184e-01  7.15603e-01
4.830e-01  2.08932e-01  7.15616e-01
4.835e-01  2.06681e-01  7.15628e-01
4.840e-01  2.04431e-01  7.15641e-01
4.845e-01  2.02182e-01  7.15653e-01
4.850e-01  1.99935e-01  7.15666e-01
4.855e-01  1.97689e-01  7.15678e-01
4.860e-01  1.95444e-01  7.15690e-01
4.865e-01  1.93200e-01  7.15703e-01
4.870e-01  1.90957e-01  7.15715e-01
4.875e-01  1.88715e-01  7.15727e-01
4.880e-01  1.86474e-01  7.15739e-01
4.885e-01  1.84234e-01  7.15750e-01
4.890e-01  1.81995e-01  7.15762e-01
4.895e-01  1.79756e-01  7.15774e-01
4.900e-01  1.77519e-01  7.15786e-01
4.905e-01  1.75282e-01  7.15797e-01
4.910e-01  1.73047e-01  7.15809e-01
4.915e-01  1.70812e-01  7.15821e-01
4.920e-01  1.68578e-01  7.15832e-01
4.925e-01  1.66345e-01  7.15844e-01
4.930e-01  1.64114e-01  7.15856e-01
4.935e-01  1.61883e-01  7.15868e-01
4.940e-01  1.59653e-01  7.15880e-01
4.945e-01  1.57424e-01  7.15892e-01
4.950e-01  1.55197e-01  7.15904e-01
4.955e-01  1.52970e-01  7.15916e-01
4.960e-01  1.50744e-01  7.15928e-01
4.965e-01  1.48519e-01  7.15940e-01
4.970e-01  1.46296e-01  7.15953e-01
4.975e-01  1.44073e-01  7.15965e-01
4.980e-01  1.41851e-01  7.15977e-01
4.985e-01  1.39630e-01  7.15990e-01
4.990e-01  1.37410e-01  7.16002e-01
4.995e-01  1.35191e-01  7.16015e-01
5.000e-01  1.32973e-01  7.16027e-01
5.005e-01  1.30756e-01  7.16039e-01
5.010e-01  1.28540e-01  7.16052e-01
5.015e-01  1.26325e-01  7.16064e-01
5.020e-01  1.24111e-01  7.16075e-01
5.025e-01  1.21898e-01  7.16087e-01
5.030e-01  1.19686e-01  7.16099e-01
5.035e-01  1.17475e-01  7.16111e-01
5.040e-01  1.15266e-01  7.16122e-01
5.045e-01  1.13057e-01  7.16134e-01
5.050e-01  1.10848e-01  7.16146e-01
5.055e-01  1.08641e-01  7.16159e-01
5.060e-01  1.06435e-01  7.16171e-01
5.065e-01  1.04230e-01  7.16183e-01
5.070e-01  1.02025e-01  7.16196e-01
5.075e-01  9.98221e-02  7.16209e-01
5.080e-01  9.76199e-02  7.16221e-01
5.085e-01  9.54188e-02  7.16233e-01
5.090e-01  9.32188e-02  7.16246e-01
5.095e-01  9.10198e-02  7.16258e-01
5.100e-01  8.88220e-02  7.16270e-01
5.105e-01  8.66253e-02  7.16281e-01
5.110e-01  8.44295e-02  7.16293e-01
5.115e-01  8.22348e-02  7.16305e-01
5.120e-01  8.00411e-02  7.16316e-01
5.125e-01  7.78484e-02  7.16328e-01
5.130e-01  7.56567e-02  7.16339e-01
5.135e-01  7.34660e-02  7.16351e-01
5.140e-01  7.12762e-02  7.16362e-01
5.145e-01  6.90875e-02  7.16374e-01
5.150e-01  6.68997e-02  7.16385e-01
5.155e-01  6.47130e-02  7.16396e-01
5.160e-01  6.25273e-02  7.16408e-01
5.165e-01  6.03426e-02  7.16419e-01
5.170e-01  5.81589e-02  7.16431e-01
5.175e-01  5.59763e-02  7.16442e-01
5.180e-01  5.37947e-02  7.16454e-01
5.185e-01  5.16142e-02  7.16466e-01
5.190e-01  4.94347e-02  7.16477e-01
5.195e-01  4.72563e-02  7.16489e-01
5.200e-01  4.50789e-02  7.16500e-01
