# Magnus solar model BS05-AGS-OP
#
# Reference:  J. N. Bahcall, A. M. Serenelli and S. Basu, "New solar opacities, abundances, helioseismology, and neutrino fluxes", ApJ 621, L85 (2005), doi:10.1086/428929, astro-ph/0412440
# Source:     https://www.sns.ias.edu/~jnb/SNdata/Export/BS2005/bs05_agsop.dat
# Original:   bs05_agsop.dat
# Retrieved:  2026-08-04
# SHA-256:    76da551f0a5c548f5f297269ed78937536c4238f2759ab101582658f9caf793e (of bs05_agsop.dat)
# Terms:      "The files accessible here are available for general use. I would appreciate a note at your convenience telling me how you are using them." (J. N. Bahcall, https://www.sns.ias.edu/~jnb/SNdata/sndata.html)
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   Standard Solar Model (BS2005-AGS,OP)
#
#   astro-ph/0412440
#
#   Columns in the Standard Model table (below) represent:
#
#   1)  Mass fraction in units of the solar mass
#   2)  Radius of the zone in units of one solar radius
#   3)  Temperature in units of deg (K)
#   4)  Density in units of g/cm^3
#   5)  Pressure in units of dyn/cm^2
#   6)  Luminosity fraction in units of the solar luminosity
#   7)  X(^1H): the hydrogen mass fraction
#   8)  X(^4He): the helium 4 mass fraction
#   9)  X(^3He): the helium 3 mass fraction
#   10) X(^12C): the carbon 12 mass fraction
#   11) X(^14N): the nitrogen 14 mass fraction
#   12) X(^16O): the oxygen 16 mass fraction
#
#   The Table begins here.
#
#
#     M/Msun    R/Rsun      T         Rho        P        L/Lsun      X      Y(He4)     He3      C12       N14       O16
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.01579  1.478e+02  0.37167
0.01593  1.477e+02  0.37179
0.01606  1.477e+02  0.37191
0.01616  1.476e+02  0.37200
0.01629  1.476e+02  0.37212
0.01643  1.476e+02  0.37225
0.01652  1.475e+02  0.37234
0.01666  1.475e+02  0.37247
0.01680  1.474e+02  0.37260
0.01689  1.474e+02  0.37269
0.01703  1.473e+02  0.37282
0.01717  1.473e+02  0.37296
0.01727  1.472e+02  0.37305
0.01741  1.472e+02  0.37319
0.01755  1.471e+02  0.37334
0.01765  1.471e+02  0.37343
0.01779  1.471e+02  0.37357
0.01793  1.470e+02  0.37372
0.01803  1.470e+02  0.37382
0.01817  1.469e+02  0.37396
0.01832  1.469e+02  0.37412
0.01842  1.468e+02  0.37422
0.01856  1.468e+02  0.37437
0.01871  1.467e+02  0.37452
0.01880  1.467e+02  0.37462
0.01895  1.466e+02  0.37478
0.01910  1.465e+02  0.37494
0.01920  1.465e+02  0.37505
0.01934  1.464e+02  0.37521
0.01950  1.464e+02  0.37537
0.01960  1.463e+02  0.37548
0.01980  1.463e+02  0.37570
0.01995  1.462e+02  0.37587
0.02005  1.462e+02  0.37599
0.02020  1.461e+02  0.37616
0.02041  1.460e+02  0.37639
0.02056  1.459e+02  0.37657
0.02071  1.459e+02  0.37675
0.02082  1.458e+02  0.37687
0.02097  1.458e+02  0.37705
0.02113  1.457e+02  0.37724
0.02124  1.456e+02  0.37736
0.02139  1.456e+02  0.37755
0.02155  1.455e+02  0.37774
0.02166  1.454e+02  0.37787
0.02182  1.454e+02  0.37806
0.02198  1.453e+02  0.37826
0.02209  1.453e+02  0.37839
0.02225  1.452e+02  0.37859
0.02241  1.451e+02  0.37879
0.02268  1.450e+02  0.37913
0.02285  1.449e+02  0.37935
0.02312  1.448e+02  0.37969
0.02329  1.447e+02  0.37991
0.02356  1.446e+02  0.38027
0.02373  1.445e+02  0.38049
0.02401  1.443e+02  0.38085
0.02418  1.443e+02  0.38108
0.02446  1.441e+02  0.38146
0.02463  1.440e+02  0.38169
0.02492  1.439e+02  0.38208
0.02509  1.438e+02  0.38232
0.02538  1.437e+02  0.38272
0.02556  1.436e+02  0.38297
0.02585  1.434e+02  0.38338
0.02603  1.433e+02  0.38364
0.02632  1.432e+02  0.38406
0.02650  1.431e+02  0.38432
0.02680  1.429e+02  0.38476
0.02699  1.428e+02  0.38503
0.02735  1.426e+02  0.38557
0.02754  1.425e+02  0.38585
0.02784  1.423e+02  0.38631
0.02816  1.422e+02  0.38678
0.02834  1.421e+02  0.38707
0.02860  1.419e+02  0.38746
0.02878  1.418e+02  0.38775
0.02910  1.416e+02  0.38825
0.02935  1.415e+02  0.38865
0.02955  1.414e+02  0.38895
0.02986  1.412e+02  0.38946
0.03005  1.411e+02  0.38977
0.03044  1.409e+02  0.39040
0.03065  1.407e+02  0.39074
0.03092  1.406e+02  0.39118
0.03113  1.404e+02  0.39152
0.03147  1.402e+02  0.39210
0.03175  1.401e+02  0.39257
0.03217  1.398e+02  0.39329
0.03253  1.396e+02  0.39389
0.03274  1.395e+02  0.39427
0.03310  1.392e+02  0.39489
0.03332  1.391e+02  0.39528
0.03368  1.389e+02  0.39591
0.03391  1.387e+02  0.39631
0.03428  1.385e+02  0.39697
0.03450  1.383e+02  0.39738
0.03488  1.381e+02  0.39805
0.03511  1.380e+02  0.39847
0.03548  1.377e+02  0.39917
0.03594  1.374e+02  0.40002
0.03625  1.372e+02  0.40059
0.03679  1.368e+02  0.40162
0.03719  1.366e+02  0.40237
0.03750  1.364e+02  0.40297
0.03798  1.360e+02  0.40389
0.03830  1.358e+02  0.40453
0.03896  1.354e+02  0.40581
0.03928  1.351e+02  0.40646
0.03995  1.347e+02  0.40779
0.04029  1.344e+02  0.40848
0.04089  1.340e+02  0.40970
0.04132  1.337e+02  0.41058
0.04202  1.332e+02  0.41203
0.04278  1.326e+02  0.41362
0.04345  1.321e+02  0.41506
0.04373  1.319e+02  0.41565
0.04446  1.314e+02  0.41722
0.04492  1.310e+02  0.41822
0.04567  1.305e+02  0.41987
0.04596  1.303e+02  0.42051
0.04674  1.297e+02  0.42222
0.04732  1.292e+02  0.42354
0.04817  1.286e+02  0.42546
0.04863  1.282e+02  0.42650
0.04935  1.277e+02  0.42815
0.04998  1.272e+02  0.42960
0.05050  1.268e+02  0.43082
0.05136  1.261e+02  0.43284
0.05170  1.258e+02  0.43363
0.05259  1.251e+02  0.43574
0.05315  1.247e+02  0.43708
0.05395  1.240e+02  0.43900
0.05465  1.235e+02  0.44069
0.05511  1.231e+02  0.44182
0.05580  1.225e+02  0.44351
0.05653  1.219e+02  0.44531
0.05744  1.212e+02  0.44756
0.05822  1.206e+02  0.44950
0.05885  1.201e+02  0.45106
0.05942  1.196e+02  0.45250
0.05990  1.192e+02  0.45369
0.06053  1.187e+02  0.45528
0.06145  1.179e+02  0.45763
0.06208  1.174e+02  0.45925
0.06291  1.167e+02  0.46135
0.06376  1.160e+02  0.46355
0.06469  1.153e+02  0.46593
0.06534  1.147e+02  0.46761
0.06579  1.144e+02  0.46878
0.06654  1.137e+02  0.47075
0.06750  1.130e+02  0.47323
0.06819  1.124e+02  0.47504
0.06909  1.116e+02  0.47738
0.06971  1.111e+02  0.47903
0.07054  1.104e+02  0.48122
0.07121  1.099e+02  0.48298
0.07213  1.091e+02  0.48539
0.07271  1.087e+02  0.48691
0.07348  1.080e+02  0.48895
0.07394  1.077e+02  0.49017
0.07445  1.072e+02  0.49152
0.07516  1.067e+02  0.49341
0.07575  1.062e+02  0.49495
0.07628  1.058e+02  0.49635
0.07705  1.051e+02  0.49839
0.07775  1.046e+02  0.50026
0.07865  1.038e+02  0.50263
0.07924  1.034e+02  0.50418
0.07987  1.028e+02  0.50586
0.08050  1.023e+02  0.50751
0.08117  1.018e+02  0.50928
0.08193  1.012e+02  0.51129
0.08269  1.006e+02  0.51328
0.08335  1.001e+02  0.51502
0.08419  9.939e+01  0.51723
0.08476  9.894e+01  0.51871
0.08559  9.828e+01  0.52089
0.08606  9.792e+01  0.52211
0.08671  9.741e+01  0.52381
0.08717  9.705e+01  0.52501
0.08782  9.654e+01  0.52670
0.08838  9.611e+01  0.52814
0.08912  9.553e+01  0.53005
0.08958  9.517e+01  0.53125
0.09032  9.460e+01  0.53314
0.09069  9.432e+01  0.53409
0.09133  9.383e+01  0.53572
0.09187  9.341e+01  0.53713
0.09252  9.292e+01  0.53877
0.09325  9.237e+01  0.54063
0.09408  9.174e+01  0.54272
0.09463  9.133e+01  0.54411
0.09537  9.077e+01  0.54597
0.09573  9.050e+01  0.54689
0.09629  9.008e+01  0.54827
0.09675  8.974e+01  0.54943
0.09730  8.933e+01  0.55080
0.09772  8.902e+01  0.55184
0.09823  8.864e+01  0.55311
0.09897  8.810e+01  0.55493
0.09944  8.775e+01  0.55608
0.09991  8.741e+01  0.55722
0.10066  8.687e+01  0.55904
0.10113  8.653e+01  0.56019
0.10178  8.605e+01  0.56177
0.10223  8.573e+01  0.56285
0.10301  8.517e+01  0.56473
0.10377  8.463e+01  0.56653
0.10422  8.431e+01  0.56761
0.10472  8.396e+01  0.56879
0.10539  8.348e+01  0.57036
0.10587  8.315e+01  0.57149
0.10635  8.281e+01  0.57260
0.10712  8.227e+01  0.57440
0.10750  8.201e+01  0.57529
0.10837  8.141e+01  0.57729
0.10895  8.101e+01  0.57861
0.10971  8.048e+01  0.58036
0.11057  7.990e+01  0.58230
0.11139  7.934e+01  0.58413
0.11187  7.902e+01  0.58522
0.11239  7.867e+01  0.58638
0.11316  7.815e+01  0.58808
0.11379  7.774e+01  0.58945
0.11420  7.746e+01  0.59035
0.11471  7.712e+01  0.59147
0.11533  7.671e+01  0.59281
0.11574  7.644e+01  0.59369
0.11657  7.590e+01  0.59547
0.11730  7.543e+01  0.59702
0.11782  7.509e+01  0.59811
0.11861  7.458e+01  0.59977
0.11950  7.401e+01  0.60162
0.12040  7.344e+01  0.60349
0.12120  7.294e+01  0.60511
0.12173  7.260e+01  0.60620
0.12238  7.219e+01  0.60749
0.12318  7.169e+01  0.60911
0.12383  7.129e+01  0.61040
0.12432  7.099e+01  0.61136
0.12497  7.058e+01  0.61264
0.12585  7.005e+01  0.61434
0.12673  6.951e+01  0.61603
0.12740  6.911e+01  0.61730
0.12784  6.885e+01  0.61814
0.12845  6.848e+01  0.61929
0.12896  6.818e+01  0.62023
0.12963  6.778e+01  0.62148
0.13013  6.748e+01  0.62241
0.13076  6.711e+01  0.62355
0.13127  6.681e+01  0.62448
0.13177  6.652e+01  0.62540
0.13252  6.608e+01  0.62674
0.13304  6.578e+01  0.62765
0.13367  6.542e+01  0.62876
0.13413  6.515e+01  0.62958
0.13494  6.469e+01  0.63099
0.13552  6.436e+01  0.63199
0.13634  6.390e+01  0.63339
0.13705  6.350e+01  0.63458
0.13787  6.304e+01  0.63596
0.13841  6.274e+01  0.63685
0.13924  6.228e+01  0.63821
0.14014  6.179e+01  0.63967
0.14062  6.152e+01  0.64045
0.14152  6.103e+01  0.64188
0.14219  6.067e+01  0.64294
0.14309  6.019e+01  0.64435
0.14371  5.986e+01  0.64529
0.14414  5.963e+01  0.64595
0.14505  5.915e+01  0.64734
0.14567  5.882e+01  0.64826
0.14616  5.856e+01  0.64899
0.14677  5.824e+01  0.64990
0.14739  5.792e+01  0.65080
0.14788  5.767e+01  0.65151
0.14849  5.735e+01  0.65240
0.14898  5.710e+01  0.65310
0.14959  5.679e+01  0.65397
0.15056  5.630e+01  0.65531
0.15103  5.606e+01  0.65597
0.15163  5.576e+01  0.65679
0.15221  5.546e+01  0.65758
0.15302  5.506e+01  0.65868
0.15361  5.476e+01  0.65947
0.15444  5.436e+01  0.66056
0.15495  5.411e+01  0.66122
0.15563  5.377e+01  0.66211
0.15604  5.357e+01  0.66263
0.15672  5.324e+01  0.66350
0.15713  5.304e+01  0.66401
0.15781  5.272e+01  0.66486
0.15848  5.239e+01  0.66569
0.15902  5.214e+01  0.66635
0.15963  5.185e+01  0.66709
0.16065  5.137e+01  0.66831
