# Magnus solar model B23-MB22m
#
# Reference:  Y. Herrera and A. Serenelli, "Standard Solar Models B23 / SF-III", Zenodo, v1.2 (2023), doi:10.5281/zenodo.10822316; solar composition Magg et al. (2022), A&A 661, A140 (meteoritic)
# Source:     https://zenodo.org/records/10822316/files/SolarModels_ICE2023_v1.2.zip
# Original:   SolarModels/struct+nu_SF3_MB22m.dat
# Retrieved:  2026-09-23
# SHA-256:    382037d76ed35c9b50a4094d3ada3c90284af025c3235b49cda9d932699f87d0 (of SolarModels_ICE2023_v1.2.zip)
# Terms:      Creative Commons Attribution 4.0 International (CC-BY-4.0).
# Modified:   columns extracted only -- radius [R_sun], log10_rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: log10_rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#    #     R_sun        mass_sun           L_sun            logR            logT            logP          logRho          Csound              dm           nu_pp          nu_pep          nu_hep          nu_7Be           nu_8B          nu_13N          nu_15O          nu_17F          log_ne              H1             He4             He3             C12             C13             N14             N15             O16             O17             O18              Ne              Na              Mg              Al              Si               P               S              Cl              Ar               K              Ca              Sc              Ti               V              Cr              Mn              Fe              Co              Ni
#
# r_over_r_sun  log10_rho_g_per_cm3  x_hydrogen
1.835e-01  1.61201e+00  6.72291e-01
1.840e-01  1.60994e+00  6.72682e-01
1.845e-01  1.60786e+00  6.73069e-01
1.850e-01  1.60579e+00  6.73453e-01
1.855e-01  1.60370e+00  6.73833e-01
1.860e-01  1.60162e+00  6.74209e-01
1.865e-01  1.59954e+00  6.74581e-01
1.870e-01  1.59745e+00  6.74950e-01
1.875e-01  1.59536e+00  6.75315e-01
1.880e-01  1.59327e+00  6.75677e-01
1.885e-01  1.59118e+00  6.76036e-01
1.890e-01  1.58909e+00  6.76391e-01
1.895e-01  1.58699e+00  6.76742e-01
1.900e-01  1.58489e+00  6.77090e-01
1.905e-01  1.58280e+00  6.77434e-01
1.910e-01  1.58070e+00  6.77775e-01
1.915e-01  1.57860e+00  6.78113e-01
1.920e-01  1.57650e+00  6.78447e-01
1.925e-01  1.57439e+00  6.78778e-01
1.930e-01  1.57228e+00  6.79105e-01
1.935e-01  1.57017e+00  6.79430e-01
1.940e-01  1.56805e+00  6.79752e-01
1.945e-01  1.56594e+00  6.80070e-01
1.950e-01  1.56383e+00  6.80385e-01
1.955e-01  1.56171e+00  6.80697e-01
1.960e-01  1.55959e+00  6.81006e-01
1.965e-01  1.55747e+00  6.81311e-01
1.970e-01  1.55535e+00  6.81614e-01
1.975e-01  1.55322e+00  6.81914e-01
1.980e-01  1.55109e+00  6.82211e-01
1.985e-01  1.54896e+00  6.82505e-01
1.990e-01  1.54683e+00  6.82795e-01
1.995e-01  1.54470e+00  6.83083e-01
2.000e-01  1.54256e+00  6.83368e-01
2.005e-01  1.54042e+00  6.83650e-01
2.010e-01  1.53828e+00  6.83929e-01
2.015e-01  1.53614e+00  6.84205e-01
2.020e-01  1.53400e+00  6.84478e-01
2.025e-01  1.53186e+00  6.84749e-01
2.030e-01  1.52971e+00  6.85018e-01
2.035e-01  1.52756e+00  6.85283e-01
2.040e-01  1.52541e+00  6.85545e-01
2.045e-01  1.52326e+00  6.85805e-01
2.050e-01  1.52110e+00  6.86063e-01
2.055e-01  1.51895e+00  6.86318e-01
2.060e-01  1.51679e+00  6.86570e-01
2.065e-01  1.51463e+00  6.86819e-01
2.070e-01  1.51247e+00  6.87066e-01
2.075e-01  1.51031e+00  6.87310e-01
2.080e-01  1.50814e+00  6.87552e-01
2.085e-01  1.50597e+00  6.87791e-01
2.090e-01  1.50380e+00  6.88028e-01
2.095e-01  1.50163e+00  6.88262e-01
2.100e-01  1.49946e+00  6.88494e-01
2.105e-01  1.49728e+00  6.88724e-01
2.110e-01  1.49511e+00  6.88951e-01
2.115e-01  1.49293e+00  6.89176e-01
2.120e-01  1.49075e+00  6.89398e-01
2.125e-01  1.48856e+00  6.89618e-01
2.130e-01  1.48638e+00  6.89836e-01
2.135e-01  1.48419e+00  6.90051e-01
2.140e-01  1.48200e+00  6.90264e-01
2.145e-01  1.47981e+00  6.90475e-01
2.150e-01  1.47762e+00  6.90683e-01
2.155e-01  1.47542e+00  6.90890e-01
2.160e-01  1.47322e+00  6.91094e-01
2.165e-01  1.47102e+00  6.91296e-01
2.170e-01  1.46882e+00  6.91496e-01
2.175e-01  1.46662e+00  6.91694e-01
2.180e-01  1.46442e+00  6.91890e-01
2.185e-01  1.46222e+00  6.92084e-01
2.190e-01  1.46001e+00  6.92276e-01
2.195e-01  1.45780e+00  6.92466e-01
2.200e-01  1.45559e+00  6.92654e-01
2.205e-01  1.45338e+00  6.92840e-01
2.210e-01  1.45116e+00  6.93023e-01
2.215e-01  1.44895e+00  6.93205e-01
2.220e-01  1.44672e+00  6.93385e-01
2.225e-01  1.44450e+00  6.93564e-01
2.230e-01  1.44228e+00  6.93740e-01
2.235e-01  1.44006e+00  6.93914e-01
2.240e-01  1.43783e+00  6.94086e-01
2.245e-01  1.43561e+00  6.94257e-01
2.250e-01  1.43338e+00  6.94425e-01
2.255e-01  1.43115e+00  6.94591e-01
2.260e-01  1.42892e+00  6.94756e-01
2.265e-01  1.42668e+00  6.94918e-01
2.270e-01  1.42445e+00  6.95079e-01
2.275e-01  1.42221e+00  6.95239e-01
2.280e-01  1.41997e+00  6.95396e-01
2.285e-01  1.41773e+00  6.95552e-01
2.290e-01  1.41548e+00  6.95707e-01
2.295e-01  1.41324e+00  6.95860e-01
2.300e-01  1.41099e+00  6.96011e-01
2.305e-01  1.40873e+00  6.96161e-01
2.310e-01  1.40648e+00  6.96309e-01
