# Magnus solar model BP04
#
# Reference:  J. N. Bahcall and M. H. Pinsonneault, "What do we (not) know theoretically about solar neutrino fluxes?", Phys. Rev. Lett. 92, 121301 (2004), doi:10.1103/PhysRevLett.92.121301, astro-ph/0402114
# Source:     https://www.sns.ias.edu/~jnb/SNdata/Export/BP2004/bp2004stdmodel.dat
# Original:   bp2004stdmodel.dat
# Retrieved:  2026-09-23
# SHA-256:    91916dea000579d0982fba8ee2d4ef599e0e5603413de6975e5994a9d4ac245a (of bp2004stdmodel.dat)
# Terms:      "The files accessible here are available for general use. I would appreciate a note at your convenience telling me how you are using them." (J. N. Bahcall, https://www.sns.ias.edu/~jnb/SNdata/sndata.html)
# Modified:   columns extracted only -- radius [R_sun], rho_g_per_cm3, hydrogen mass fraction X --
#             each value copied from the original as written; nothing recomputed or rounded.
#             Built by tools/build_solar_model_tables.py.
# density_column: rho_g_per_cm3
#
# The original header follows, as the authors wrote it:
#
#   Standard Solar Model (BP2004)
#
#   astro-ph/0402114
#
#   Columns in the Standard Model table (below) represent:
#
#   1)  Mass fraction in units of the solar mass
#   2)  Radius of the zone in units of one solar radius
#   3)  Temperature in units of deg (K)
#   4)  Density in units of g/cm^3
#   5)  Pressure in units of dyn/cm^2
#   6)  Luminosity fraction in units of the solar luminosity
#   7)  X(^1H): the hydrogen mass fraction
#   8)  X(^4He): the helium 4 mass fraction
#   9)  X(^3He): the helium 3 mass fraction
#   10) X(^12C): the carbon 12 mass fraction
#   11) X(^14N): the nitrogen 14 mass fraction
#   12) X(^16O): the oxygen 16 mass fraction
#
#   The Table begins here.
#
#
#     M/Msun    R/Rsun      T         Rho        P        L/Lsun      X        Y        He3      C12       N14       O16
#
# r_over_r_sun  rho_g_per_cm3  x_hydrogen
0.48520  1.570e+00  0.71489
0.48694  1.541e+00  0.71493
0.48868  1.514e+00  0.71498
0.49043  1.487e+00  0.71502
0.49217  1.460e+00  0.71507
0.49392  1.434e+00  0.71511
0.49568  1.408e+00  0.71516
0.49744  1.383e+00  0.71520
0.49920  1.358e+00  0.71525
0.50096  1.334e+00  0.71529
0.50273  1.310e+00  0.71533
0.50450  1.286e+00  0.71538
0.50627  1.263e+00  0.71542
0.50804  1.241e+00  0.71547
0.50982  1.218e+00  0.71551
0.51160  1.197e+00  0.71556
0.51339  1.175e+00  0.71560
0.51518  1.154e+00  0.71565
0.51697  1.133e+00  0.71570
0.51876  1.113e+00  0.71574
0.52056  1.093e+00  0.71579
0.52236  1.073e+00  0.71583
0.52416  1.054e+00  0.71588
0.52597  1.035e+00  0.71592
0.52777  1.016e+00  0.71597
0.52958  9.982e-01  0.71601
0.53140  9.802e-01  0.71606
0.53322  9.626e-01  0.71610
0.53504  9.453e-01  0.71615
0.53686  9.283e-01  0.71619
0.53869  9.117e-01  0.71623
0.54051  8.953e-01  0.71628
0.54235  8.792e-01  0.71632
0.54418  8.634e-01  0.71637
0.54602  8.479e-01  0.71641
0.54786  8.327e-01  0.71646
0.54970  8.177e-01  0.71650
0.55155  8.031e-01  0.71654
0.55340  7.886e-01  0.71659
0.55525  7.745e-01  0.71663
0.55710  7.606e-01  0.71668
0.55896  7.470e-01  0.71672
0.56082  7.336e-01  0.71676
0.56268  7.204e-01  0.71680
0.56454  7.075e-01  0.71685
0.56641  6.948e-01  0.71689
0.56828  6.824e-01  0.71693
0.57015  6.701e-01  0.71697
0.57203  6.581e-01  0.71701
0.57390  6.464e-01  0.71705
0.57578  6.348e-01  0.71709
0.57767  6.234e-01  0.71713
0.57955  6.123e-01  0.71716
0.58144  6.014e-01  0.71720
0.58333  5.906e-01  0.71724
0.58522  5.801e-01  0.71727
0.58711  5.697e-01  0.71730
0.58901  5.596e-01  0.71734
0.59091  5.496e-01  0.71737
0.59281  5.398e-01  0.71740
0.59471  5.302e-01  0.71743
0.59662  5.208e-01  0.71746
0.59852  5.115e-01  0.71749
0.60043  5.025e-01  0.71752
0.60234  4.935e-01  0.71754
0.60426  4.848e-01  0.71757
0.60617  4.762e-01  0.71760
0.60809  4.678e-01  0.71762
0.61001  4.595e-01  0.71764
0.61193  4.514e-01  0.71767
0.61385  4.434e-01  0.71769
0.61577  4.356e-01  0.71772
0.61770  4.279e-01  0.71774
0.61962  4.204e-01  0.71777
0.62155  4.130e-01  0.71779
0.62348  4.058e-01  0.71782
0.62541  3.987e-01  0.71785
0.62734  3.917e-01  0.71789
0.62927  3.848e-01  0.71793
0.63121  3.781e-01  0.71797
0.63314  3.715e-01  0.71802
0.63508  3.650e-01  0.71807
0.63701  3.587e-01  0.71814
0.63895  3.525e-01  0.71821
0.64089  3.463e-01  0.71829
0.64283  3.404e-01  0.71839
0.64477  3.345e-01  0.71849
0.64671  3.287e-01  0.71861
0.64865  3.230e-01  0.71875
0.65059  3.175e-01  0.71891
0.65253  3.120e-01  0.71908
0.65447  3.067e-01  0.71928
0.65641  3.014e-01  0.71950
0.65835  2.963e-01  0.71975
0.66029  2.913e-01  0.72002
0.66223  2.863e-01  0.72032
0.66417  2.815e-01  0.72066
0.66611  2.767e-01  0.72103
0.66805  2.720e-01  0.72143
0.66999  2.675e-01  0.72187
0.67192  2.630e-01  0.72233
0.67386  2.586e-01  0.72283
0.67580  2.543e-01  0.72334
0.67773  2.501e-01  0.72389
0.67966  2.459e-01  0.72445
0.68159  2.419e-01  0.72504
0.68352  2.379e-01  0.72566
0.68545  2.340e-01  0.72630
0.68737  2.302e-01  0.72696
0.68929  2.264e-01  0.72765
0.69122  2.228e-01  0.72837
0.69312  2.192e-01  0.72911
0.69505  2.157e-01  0.72989
0.69555  2.148e-01  0.73009
0.69603  2.139e-01  0.73029
0.69650  2.131e-01  0.73049
0.69697  2.122e-01  0.73069
0.69745  2.114e-01  0.73089
0.69792  2.105e-01  0.73109
0.69839  2.097e-01  0.73129
0.69887  2.089e-01  0.73150
0.69934  2.081e-01  0.73171
0.69981  2.073e-01  0.73192
0.70028  2.064e-01  0.73213
0.70075  2.056e-01  0.73234
0.70123  2.048e-01  0.73256
0.70170  2.040e-01  0.73278
0.70217  2.033e-01  0.73299
0.70264  2.025e-01  0.73321
0.70311  2.017e-01  0.73344
0.70358  2.009e-01  0.73366
0.70405  2.001e-01  0.73389
0.70452  1.994e-01  0.73411
0.70499  1.986e-01  0.73434
0.70546  1.978e-01  0.73457
0.70593  1.971e-01  0.73481
0.70640  1.963e-01  0.73504
0.70686  1.956e-01  0.73528
0.70733  1.949e-01  0.73552
0.70780  1.941e-01  0.73576
0.70827  1.934e-01  0.73600
0.70873  1.927e-01  0.73625
0.70920  1.919e-01  0.73650
0.70967  1.912e-01  0.73674
0.71013  1.905e-01  0.73700
0.71060  1.898e-01  0.73725
0.71106  1.891e-01  0.73751
0.71153  1.884e-01  0.73776
0.71200  1.877e-01  0.73802
0.71246  1.870e-01  0.73829
0.71292  1.863e-01  0.73855
0.71339  1.857e-01  0.73882
0.71385  1.850e-01  0.73908
0.71431  1.843e-01  0.73936
0.71478  1.837e-01  0.73963
0.71525  1.830e-01  0.73963
0.71572  1.824e-01  0.73963
0.71619  1.818e-01  0.73963
0.71665  1.811e-01  0.73963
0.71712  1.805e-01  0.73963
0.71758  1.799e-01  0.73963
0.71805  1.793e-01  0.73963
0.71852  1.787e-01  0.73963
0.71898  1.780e-01  0.73963
0.71944  1.774e-01  0.73963
0.71991  1.768e-01  0.73963
0.72037  1.762e-01  0.73963
0.72083  1.756e-01  0.73963
0.72129  1.750e-01  0.73963
0.72176  1.744e-01  0.73963
0.72222  1.738e-01  0.73963
0.72268  1.732e-01  0.73963
0.72314  1.726e-01  0.73963
0.72360  1.720e-01  0.73963
0.72406  1.714e-01  0.73963
0.72451  1.708e-01  0.73963
0.72497  1.702e-01  0.73963
0.72543  1.697e-01  0.73963
0.72589  1.691e-01  0.73963
0.72634  1.685e-01  0.73963
0.72680  1.679e-01  0.73963
0.72725  1.673e-01  0.73963
0.72771  1.668e-01  0.73963
0.72816  1.662e-01  0.73963
0.72862  1.656e-01  0.73963
0.72907  1.650e-01  0.73963
0.72952  1.645e-01  0.73963
0.72997  1.639e-01  0.73963
0.73043  1.633e-01  0.73963
0.73088  1.628e-01  0.73963
0.73131  1.622e-01  0.73963
0.73151  1.620e-01  0.73963
0.73223  1.611e-01  0.73963
0.73402  1.589e-01  0.73963
0.73579  1.567e-01  0.73963
0.73756  1.546e-01  0.73963
0.73932  1.525e-01  0.73963
0.74107  1.504e-01  0.73963
0.74282  1.484e-01  0.73963
0.74455  1.463e-01  0.73963
0.74628  1.443e-01  0.73963
0.74800  1.424e-01  0.73963
0.74971  1.404e-01  0.73963
0.75141  1.385e-01  0.73963
0.75311  1.366e-01  0.73963
0.75479  1.348e-01  0.73963
0.75647  1.329e-01  0.73963
0.75814  1.311e-01  0.73963
0.75980  1.293e-01  0.73963
0.76146  1.276e-01  0.73963
0.76310  1.258e-01  0.73963
0.76474  1.241e-01  0.73963
0.76637  1.224e-01  0.73963
0.76799  1.208e-01  0.73963
0.76960  1.191e-01  0.73963
0.77121  1.175e-01  0.73963
0.77280  1.159e-01  0.73963
0.77439  1.143e-01  0.73963
0.77597  1.127e-01  0.73963
0.77754  1.112e-01  0.73963
0.77911  1.097e-01  0.73963
0.78066  1.082e-01  0.73963
0.78221  1.067e-01  0.73963
0.78375  1.053e-01  0.73963
0.78528  1.038e-01  0.73963
0.78680  1.024e-01  0.73963
0.78831  1.010e-01  0.73963
0.78982  9.962e-02  0.73963
0.79132  9.826e-02  0.73963
0.79281  9.692e-02  0.73963
0.79429  9.560e-02  0.73963
0.79576  9.429e-02  0.73963
0.79723  9.300e-02  0.73963
0.79868  9.173e-02  0.73963
0.80013  9.048e-02  0.73963
0.80157  8.924e-02  0.73963
0.80300  8.802e-02  0.73963
0.80443  8.682e-02  0.73963
0.80584  8.564e-02  0.73963
0.80725  8.447e-02  0.73963
0.80865  8.331e-02  0.73963
0.81004  8.217e-02  0.73963
0.81142  8.105e-02  0.73963
0.81280  7.994e-02  0.73963
0.81417  7.885e-02  0.73963
0.81553  7.777e-02  0.73963
0.81688  7.671e-02  0.73963
0.81822  7.566e-02  0.73963
0.81956  7.463e-02  0.73963
0.82088  7.361e-02  0.73963
0.82220  7.260e-02  0.73963
0.82351  7.161e-02  0.73963
0.82482  7.063e-02  0.73963
0.82611  6.967e-02  0.73963
0.82740  6.872e-02  0.73963
0.82868  6.778e-02  0.73963
0.82995  6.685e-02  0.73963
0.83121  6.594e-02  0.73963
0.83247  6.504e-02  0.73963
0.83372  6.415e-02  0.73963
0.83496  6.327e-02  0.73963
0.83619  6.241e-02  0.73963
0.83742  6.155e-02  0.73963
0.83864  6.071e-02  0.73963
0.83985  5.988e-02  0.73963
0.84105  5.906e-02  0.73963
0.84224  5.826e-02  0.73963
0.84343  5.746e-02  0.73963
0.84461  5.668e-02  0.73963
0.84578  5.590e-02  0.73963
0.84694  5.514e-02  0.73963
0.84810  5.438e-02  0.73963
0.84925  5.364e-02  0.73963
0.85039  5.291e-02  0.73963
0.85152  5.218e-02  0.73963
0.85265  5.147e-02  0.73963
0.85377  5.077e-02  0.73963
0.85488  5.007e-02  0.73963
0.85599  4.939e-02  0.73963
0.85708  4.871e-02  0.73963
0.85817  4.805e-02  0.73963
0.85926  4.739e-02  0.73963
0.86033  4.674e-02  0.73963
0.86140  4.610e-02  0.73963
0.86246  4.547e-02  0.73963
0.86352  4.485e-02  0.73963
0.86456  4.424e-02  0.73963
0.86560  4.363e-02  0.73963
0.86663  4.304e-02  0.73963
0.86766  4.245e-02  0.73963
0.86868  4.187e-02  0.73963
0.86969  4.130e-02  0.73963
0.87069  4.073e-02  0.73963
0.87169  4.018e-02  0.73963
0.87268  3.963e-02  0.73963
0.87367  3.908e-02  0.73963
0.87464  3.855e-02  0.73963
0.87561  3.802e-02  0.73963
0.87658  3.750e-02  0.73963
0.87753  3.699e-02  0.73963
0.87848  3.649e-02  0.73963
0.87943  3.599e-02  0.73963
0.88036  3.549e-02  0.73963
0.88129  3.501e-02  0.73963
0.88222  3.453e-02  0.73963
0.88313  3.406e-02  0.73963
0.88404  3.359e-02  0.73963
0.88495  3.313e-02  0.73963
0.88584  3.268e-02  0.73963
0.88674  3.223e-02  0.73963
0.88762  3.179e-02  0.73963
0.88850  3.136e-02  0.73963
0.88937  3.093e-02  0.73963
0.89024  3.051e-02  0.73963
0.89109  3.009e-02  0.73963
0.89195  2.968e-02  0.73963
0.89279  2.927e-02  0.73963
0.89364  2.887e-02  0.73963
0.89447  2.848e-02  0.73963
0.89530  2.809e-02  0.73963
0.89612  2.770e-02  0.73963
0.89694  2.733e-02  0.73963
0.89775  2.695e-02  0.73963
0.89855  2.658e-02  0.73963
0.89935  2.622e-02  0.73963
0.90014  2.586e-02  0.73963
0.90093  2.551e-02  0.73963
0.90171  2.516e-02  0.73963
0.90248  2.482e-02  0.73963
0.90325  2.448e-02  0.73963
0.90402  2.414e-02  0.73963
0.90477  2.381e-02  0.73963
0.90553  2.349e-02  0.73963
0.90627  2.316e-02  0.73963
0.90701  2.285e-02  0.73963
0.90775  2.254e-02  0.73963
0.90848  2.223e-02  0.73963
0.90920  2.192e-02  0.73963
0.90992  2.162e-02  0.73963
0.91063  2.133e-02  0.73963
0.91134  2.104e-02  0.73963
0.91204  2.075e-02  0.73963
0.91274  2.046e-02  0.73963
0.91343  2.018e-02  0.73963
0.91412  1.991e-02  0.73963
0.91480  1.964e-02  0.73963
0.91547  1.937e-02  0.73963
0.91614  1.910e-02  0.73963
0.91681  1.884e-02  0.73963
0.91747  1.858e-02  0.73963
0.91812  1.833e-02  0.73963
0.91877  1.808e-02  0.73963
0.91942  1.783e-02  0.73963
0.92006  1.759e-02  0.73963
0.92069  1.735e-02  0.73963
0.92132  1.711e-02  0.73963
0.92195  1.688e-02  0.73963
0.92257  1.665e-02  0.73963
0.92318  1.642e-02  0.73963
0.92379  1.619e-02  0.73963
0.92440  1.597e-02  0.73963
0.92500  1.575e-02  0.73963
0.92560  1.554e-02  0.73963
0.92619  1.533e-02  0.73963
0.92678  1.512e-02  0.73963
0.92736  1.491e-02  0.73963
0.92793  1.471e-02  0.73963
0.92851  1.450e-02  0.73963
0.92908  1.431e-02  0.73963
0.92964  1.411e-02  0.73963
0.93020  1.392e-02  0.73963
0.93075  1.373e-02  0.73963
0.93130  1.354e-02  0.73963
0.93185  1.335e-02  0.73963
0.93239  1.317e-02  0.73963
0.93293  1.299e-02  0.73963
0.93346  1.281e-02  0.73963
0.93399  1.264e-02  0.73963
0.93452  1.246e-02  0.73963
0.93504  1.229e-02  0.73963
0.93555  1.213e-02  0.73963
0.93607  1.196e-02  0.73963
0.93657  1.180e-02  0.73963
0.93708  1.163e-02  0.73963
0.93758  1.148e-02  0.73963
0.93807  1.132e-02  0.73963
0.93856  1.116e-02  0.73963
0.93905  1.101e-02  0.73963
0.93954  1.086e-02  0.73963
0.94001  1.071e-02  0.73963
0.94049  1.056e-02  0.73963
0.94096  1.042e-02  0.73963
0.94143  1.028e-02  0.73963
0.94189  1.014e-02  0.73963
0.94236  9.998e-03  0.73963
0.94281  9.861e-03  0.73963
0.94326  9.725e-03  0.73963
0.94371  9.592e-03  0.73963
0.94416  9.461e-03  0.73963
0.94460  9.331e-03  0.73963
0.94504  9.204e-03  0.73963
0.94548  9.078e-03  0.73963
0.94591  8.953e-03  0.73963
0.94633  8.831e-03  0.73963
0.94676  8.710e-03  0.73963
